"b","unit","day","dentadult","dentinf"
58,"u8",32,159,1
58,"u8",37,106,15
58,"u8",42,66,3
58,"u8",47,21,5
58,"u8",52,4,4
59,"u1",7,4,0
59,"u1",12,35,0
59,"u1",17,50,0
59,"u1",22,64,0
59,"u1",27,134,0
59,"u1",32,156,0
59,"u1",37,188,7
59,"u1",42,106,58
59,"u1",47,95,1
59,"u1",52,37,7
59,"u2",7,14,0
59,"u2",12,50,0
59,"u2",17,109,0
59,"u2",22,123,2
59,"u2",27,296,9
59,"u2",32,146,20
59,"u2",37,114,0
59,"u2",42,80,14
59,"u2",47,41,8
59,"u2",52,17,0
59,"u3",7,7,0
59,"u3",12,8,0
59,"u3",17,48,1
59,"u3",22,188,2
59,"u3",27,183,3
59,"u3",32,81,29
59,"u3",37,1,9
59,"u3",42,3,21
59,"u3",47,6,0
59,"u3",52,4,0
59,"u4",7,5,0
59,"u4",12,16,0
59,"u4",17,30,0
59,"u4",22,45,1
59,"u4",27,51,1
59,"u4",32,62,8
59,"u4",37,92,6
59,"u4",42,53,61
59,"u4",47,4,17
59,"u4",52,10,42
59,"u5",7,2,0
59,"u5",12,8,0
59,"u5",17,70,0
59,"u5",22,133,2
59,"u5",27,174,12
59,"u5",32,283,7
59,"u5",37,233,217
59,"u5",42,346,10
59,"u5",47,170,29
59,"u5",52,107,173
59,"u6",7,5,0
59,"u6",12,16,0
59,"u6",17,25,0
59,"u6",22,53,0
59,"u6",27,78,0
59,"u6",32,201,0
59,"u6",37,257,2
59,"u6",42,198,1
59,"u6",47,138,22
59,"u6",52,86,6
59,"u7",7,2,0
59,"u7",12,13,0
59,"u7",17,24,0
59,"u7",22,52,1
59,"u7",27,90,2
59,"u7",32,132,8
59,"u7",37,106,21
59,"u7",42,63,16
59,"u7",47,20,5
59,"u7",52,6,1
59,"u8",7,2,0
59,"u8",12,14,0
59,"u8",17,43,0
59,"u8",22,111,0
59,"u8",27,100,1
59,"u8",32,190,21
59,"u8",37,39,47
59,"u8",42,25,3
59,"u8",47,31,11
59,"u8",52,4,14
60,"u1",7,5,0
60,"u1",12,16,0
60,"u1",17,39,0
60,"u1",22,182,1
60,"u1",27,283,3
60,"u1",32,104,1
60,"u1",37,27,9
60,"u1",42,71,3
60,"u1",47,43,44
60,"u1",52,16,3
60,"u2",7,2,0
60,"u2",12,11,0
60,"u2",17,82,0
60,"u2",22,47,1
60,"u2",27,194,1
60,"u2",32,71,77
60,"u2",37,51,20
60,"u2",42,55,23
60,"u2",47,10,12
60,"u2",52,3,1
60,"u3",7,6,0
60,"u3",12,21,0
60,"u3",17,39,0
60,"u3",22,125,0
60,"u3",27,145,2
60,"u3",32,91,31
60,"u3",37,50,25
60,"u3",42,75,6
60,"u3",47,21,29
60,"u3",52,1,2
60,"u4",7,10,0
60,"u4",12,3,0
60,"u4",17,37,0
60,"u4",22,67,0
60,"u4",27,105,0
60,"u4",32,174,0
60,"u4",37,196,16
60,"u4",42,103,16
60,"u4",47,48,21
60,"u4",52,22,2
60,"u5",7,10,0
60,"u5",12,19,0
60,"u5",17,27,1
60,"u5",22,114,1
60,"u5",27,120,130
60,"u5",32,34,17
60,"u5",37,18,19
60,"u5",42,5,13
60,"u5",47,0,3
60,"u5",52,1,1
60,"u6",7,2,0
60,"u6",12,6,1
60,"u6",17,51,0
60,"u6",22,85,0
60,"u6",27,149,0
60,"u6",32,120,10
60,"u6",37,42,6
60,"u6",42,18,6
60,"u6",47,7,9
60,"u6",52,7,0
60,"u7",7,8,1
60,"u7",12,21,0
60,"u7",17,39,0
60,"u7",22,87,4
60,"u7",27,74,8
60,"u7",32,40,4
60,"u7",37,32,11
60,"u7",42,7,1
60,"u7",47,2,2
60,"u7",52,1,0
60,"u8",7,7,0
60,"u8",12,23,0
60,"u8",17,43,0
60,"u8",22,77,1
60,"u8",27,114,9
60,"u8",32,32,1
60,"u8",37,33,11
60,"u8",42,19,0
60,"u8",47,8,5
60,"u8",52,6,0
61,"u1",7,6,0
61,"u1",12,9,0
61,"u1",17,43,0
61,"u1",22,63,1
61,"u1",27,90,1
61,"u1",32,188,0
61,"u1",37,212,7
61,"u1",42,159,7
61,"u1",47,79,31
61,"u1",52,46,8
61,"u2",7,3,0
61,"u2",12,15,0
61,"u2",17,31,0
61,"u2",22,54,0
61,"u2",27,151,0
61,"u2",32,114,2
61,"u2",37,35,7
61,"u2",42,53,4
61,"u2",47,31,83
61,"u2",52,4,0
61,"u3",7,4,0
61,"u3",12,21,0
61,"u3",17,29,0
61,"u3",22,39,0
61,"u3",27,114,0
61,"u3",32,200,0
61,"u3",37,151,10
61,"u3",42,73,3
61,"u3",47,53,4
61,"u3",52,25,10
61,"u4",7,3,0
61,"u4",12,46,0
61,"u4",17,59,7
61,"u4",22,67,15
61,"u4",27,162,8
61,"u4",32,132,9
61,"u4",37,93,9
61,"u4",42,66,108
61,"u4",47,16,8
61,"u4",52,8,0
61,"u5",7,5,0
61,"u5",12,18,0
61,"u5",17,40,0
61,"u5",22,63,5
61,"u5",27,105,0
61,"u5",32,163,11
61,"u5",37,124,2
61,"u5",42,103,43
61,"u5",47,51,14
61,"u5",52,12,15
61,"u6",7,9,0
61,"u6",12,19,0
61,"u6",17,61,0
61,"u6",22,113,5
61,"u6",27,92,13
61,"u6",32,52,13
61,"u6",37,27,54
61,"u6",42,3,21
61,"u6",47,0,13
61,"u6",52,0,0
61,"u7",7,6,0
61,"u7",12,24,0
61,"u7",17,24,0
61,"u7",22,59,0
61,"u7",27,74,4
61,"u7",32,106,68
61,"u7",37,56,4
61,"u7",42,14,10
61,"u7",47,2,4
61,"u7",52,1,0
61,"u8",7,8,0
61,"u8",12,10,0
61,"u8",17,13,0
61,"u8",22,36,0
61,"u8",27,37,0
61,"u8",32,117,0
61,"u8",37,172,15
61,"u8",42,131,20
61,"u8",47,102,13
61,"u8",52,84,2
62,"u1",7,4,0
62,"u1",12,13,0
62,"u1",17,101,0
62,"u1",22,507,2
62,"u1",27,455,25
62,"u1",32,117,6
62,"u1",37,16,6
62,"u1",42,7,0
62,"u1",47,8,0
62,"u1",52,16,0
62,"u2",7,10,0
62,"u2",12,19,0
62,"u2",17,24,0
62,"u2",22,80,5
62,"u2",27,182,25
62,"u2",32,25,14
62,"u2",37,10,3
62,"u2",42,2,0
62,"u2",47,3,0
62,"u2",52,6,0
62,"u3",7,6,0
62,"u3",12,8,1
62,"u3",17,78,1
62,"u3",22,118,6
62,"u3",27,159,2
62,"u3",32,160,2
62,"u3",37,121,18
62,"u3",42,64,6
62,"u3",47,53,6
62,"u3",52,26,3
62,"u4",7,2,0
62,"u4",12,11,0
62,"u4",17,38,3
62,"u4",22,84,18
62,"u4",27,71,58
62,"u4",32,41,11
62,"u4",37,46,51
62,"u4",42,28,0
62,"u4",47,33,0
62,"u4",52,18,0
62,"u5",7,16,0
62,"u5",12,21,0
62,"u5",17,78,0
62,"u5",22,103,1
62,"u5",27,168,0
62,"u5",32,111,7
62,"u5",37,37,8
62,"u5",42,6,0
62,"u5",47,3,4
62,"u5",52,0,0
62,"u6",7,4,0
62,"u6",12,19,0
62,"u6",17,42,1
62,"u6",22,158,2
62,"u6",27,109,49
62,"u6",32,77,7
62,"u6",37,51,6
62,"u6",42,43,4
62,"u6",47,12,48
62,"u6",52,0,0
62,"u7",7,11,0
62,"u7",12,12,0
62,"u7",17,18,1
62,"u7",22,61,3
62,"u7",27,100,9
62,"u7",32,119,3
62,"u7",37,85,17
62,"u7",42,25,35
62,"u7",47,20,2
62,"u7",52,35,13
62,"u8",7,11,0
62,"u8",12,32,2
62,"u8",17,117,1
62,"u8",22,119,46
62,"u8",27,24,49
62,"u8",32,31,15
62,"u8",37,16,13
62,"u8",42,21,77
62,"u8",47,22,1
62,"u8",52,9,1
63,"u1",7,8,0
63,"u1",12,25,1
63,"u1",17,83,0
63,"u1",22,165,0
63,"u1",27,194,0
63,"u1",32,191,0
63,"u1",37,194,191
63,"u1",42,162,21
63,"u1",47,62,13
63,"u1",52,24,17
63,"u2",7,6,0
63,"u2",12,25,0
63,"u2",17,32,0
63,"u2",22,317,0
63,"u2",27,227,2
63,"u2",32,64,4
63,"u2",37,50,263
63,"u2",42,17,1
63,"u2",47,3,4
63,"u2",52,1,0
63,"u3",7,7,1
63,"u3",12,27,1
63,"u3",17,37,2
63,"u3",22,53,1
63,"u3",27,82,4
63,"u3",32,21,2
63,"u3",37,9,5
63,"u3",42,4,0
63,"u3",47,7,0
63,"u3",52,10,0
63,"u4",7,9,1
63,"u4",12,13,0
63,"u4",17,23,0
63,"u4",22,38,0
63,"u4",27,78,0
63,"u4",32,92,1
63,"u4",37,83,1
63,"u4",42,102,46
63,"u4",47,88,40
63,"u4",52,16,19
63,"u5",7,7,0
63,"u5",12,15,0
63,"u5",17,31,0
63,"u5",22,93,0
63,"u5",27,262,0
63,"u5",32,227,0
63,"u5",37,223,0
63,"u5",42,376,36
63,"u5",47,106,142
63,"u5",52,106,54
63,"u6",7,6,0
63,"u6",12,19,0
63,"u6",17,102,2
63,"u6",22,75,6
63,"u6",27,96,21
63,"u6",32,35,21
63,"u6",37,16,96
63,"u6",42,8,0
63,"u6",47,6,1
63,"u6",52,15,1
63,"u7",7,5,0
63,"u7",12,13,0
63,"u7",17,15,0
63,"u7",22,28,0
63,"u7",27,113,0
63,"u7",32,180,1
63,"u7",37,169,46
63,"u7",42,60,38
63,"u7",47,41,10
63,"u7",52,13,3
63,"u8",7,8,0
63,"u8",12,10,0
63,"u8",17,34,0
63,"u8",22,74,0
63,"u8",27,135,1
63,"u8",32,276,1
63,"u8",37,177,28
63,"u8",42,75,37
63,"u8",47,33,35
63,"u8",52,49,6
64,"u1",7,6,0
64,"u1",12,21,0
64,"u1",17,36,0
64,"u1",22,23,0
64,"u1",27,125,0
64,"u1",32,98,0
64,"u1",37,159,2
64,"u1",42,139,2
64,"u1",47,180,3
64,"u1",52,31,5
64,"u2",7,6,0
64,"u2",12,15,0
64,"u2",17,34,1
64,"u2",22,130,0
64,"u2",27,403,3
64,"u2",32,250,78
64,"u2",37,123,13
64,"u2",42,41,5
64,"u2",47,10,40
64,"u2",52,1,0
64,"u3",7,10,0
64,"u3",12,28,0
64,"u3",17,46,0
64,"u3",22,58,0
64,"u3",27,145,1
64,"u3",32,283,5
64,"u3",37,242,5
64,"u3",42,63,17
64,"u3",47,29,15
64,"u3",52,3,16
64,"u4",7,0,0
64,"u4",12,11,0
64,"u4",17,14,1
64,"u4",22,46,0
64,"u4",27,99,2
64,"u4",32,98,15
64,"u4",37,82,1
64,"u4",42,41,6
64,"u4",47,27,80
64,"u4",52,20,0
64,"u5",7,9,0
64,"u5",12,50,2
64,"u5",17,58,0
64,"u5",22,82,0
64,"u5",27,51,0
64,"u5",32,175,1
64,"u5",37,120,75
64,"u5",42,79,48
64,"u5",47,23,56
64,"u5",52,20,20
64,"u6",7,2,0
64,"u6",12,23,0
64,"u6",17,17,0
64,"u6",22,75,0
64,"u6",27,146,1
64,"u6",32,116,0
64,"u6",37,164,44
64,"u6",42,154,72
64,"u6",47,42,8
64,"u6",52,19,5
64,"u7",7,6,0
64,"u7",12,11,0
64,"u7",17,25,0
64,"u7",22,168,0
64,"u7",27,227,5
64,"u7",32,81,0
64,"u7",37,138,11
64,"u7",42,55,84
64,"u7",47,27,14
64,"u7",52,10,2
64,"u8",7,9,0
64,"u8",12,28,0
64,"u8",17,50,0
64,"u8",22,125,2
64,"u8",27,143,0
64,"u8",32,132,13
64,"u8",37,88,15
64,"u8",42,19,3
64,"u8",47,13,2
64,"u8",52,14,1
65,"u1",7,8,0
65,"u1",12,20,3
65,"u1",17,42,2
65,"u1",22,79,13
65,"u1",27,81,4
65,"u1",32,85,5
65,"u1",37,5,29
65,"u1",42,21,0
65,"u1",47,26,3
65,"u1",52,27,0
65,"u2",7,4,0
65,"u2",12,27,0
65,"u2",17,19,0
65,"u2",22,88,0
65,"u2",27,176,1
65,"u2",32,288,7
65,"u2",37,124,0
65,"u2",42,210,37
65,"u2",47,101,16
65,"u2",52,90,29
65,"u3",7,0,0
65,"u3",12,22,0
65,"u3",17,44,0
65,"u3",22,42,0
65,"u3",27,194,0
65,"u3",32,144,35
65,"u3",37,131,69
65,"u3",42,13,2
65,"u3",47,14,2
65,"u3",52,4,1
65,"u4",7,2,0
65,"u4",12,8,0
65,"u4",17,19,2
65,"u4",22,21,0
65,"u4",27,42,0
65,"u4",32,48,4
65,"u4",37,49,0
65,"u4",42,65,30
65,"u4",47,35,2
65,"u4",52,33,2
65,"u5",7,5,0
65,"u5",12,13,0
65,"u5",17,33,0
65,"u5",22,106,2
65,"u5",27,112,14
65,"u5",32,76,92
65,"u5",37,24,39
65,"u5",42,47,2
65,"u5",47,94,5
65,"u5",52,131,11
65,"u6",7,5,0
65,"u6",12,24,0
65,"u6",17,58,0
65,"u6",22,150,0
65,"u6",27,213,4
65,"u6",32,149,28
65,"u6",37,49,26
65,"u6",42,24,0
65,"u6",47,18,0
65,"u6",52,15,4
65,"u7",7,7,0
65,"u7",12,6,0
65,"u7",17,44,0
65,"u7",22,59,1
65,"u7",27,57,0
65,"u7",32,126,10
65,"u7",37,120,48
65,"u7",42,33,3
65,"u7",47,43,19
65,"u7",52,22,6
65,"u8",7,7,0
65,"u8",12,31,0
65,"u8",17,56,0
65,"u8",22,118,0
65,"u8",27,122,74
65,"u8",32,16,4
65,"u8",37,40,5
65,"u8",42,32,5
65,"u8",47,39,21
65,"u8",52,58,1
66,"u1",7,6,0
66,"u1",12,20,0
66,"u1",17,35,0
66,"u1",22,178,0
66,"u1",27,191,0
66,"u1",32,117,17
66,"u1",37,78,20
66,"u1",42,55,9
66,"u1",47,16,13
66,"u1",52,27,1
66,"u2",7,4,0
66,"u2",12,9,0
66,"u2",17,11,0
66,"u2",22,53,0
66,"u2",27,138,0
66,"u2",32,198,28
66,"u2",37,61,48
66,"u2",42,9,1
66,"u2",47,0,2
66,"u2",52,19,2
66,"u3",7,6,0
66,"u3",12,17,1
66,"u3",17,34,0
66,"u3",22,134,16
66,"u3",27,123,10
66,"u3",32,23,24
66,"u3",37,29,53
66,"u3",42,17,0
66,"u3",47,17,2
66,"u3",52,9,0
66,"u4",7,6,0
66,"u4",12,15,0
66,"u4",17,58,0
66,"u4",22,127,1
66,"u4",27,244,192
66,"u4",32,55,21
66,"u4",37,23,23
66,"u4",42,30,19
66,"u4",47,37,3
66,"u4",52,48,1
66,"u5",7,3,0
66,"u5",12,28,0
66,"u5",17,53,0
66,"u5",22,142,0
66,"u5",27,134,1
66,"u5",32,453,25
66,"u5",37,242,37
66,"u5",42,44,49
66,"u5",47,5,3
66,"u5",52,3,0
66,"u6",7,8,0
66,"u6",12,20,0
66,"u6",17,32,0
66,"u6",22,34,0
66,"u6",27,127,2
66,"u6",32,77,3
66,"u6",37,117,1
66,"u6",42,64,20
66,"u6",47,26,14
66,"u6",52,9,4
66,"u7",7,2,0
66,"u7",12,8,0
66,"u7",17,12,1
66,"u7",22,75,0
66,"u7",27,99,7
66,"u7",32,254,36
66,"u7",37,15,1
66,"u7",42,4,1
66,"u7",47,5,0
66,"u7",52,3,0
66,"u8",7,1,0
66,"u8",12,9,0
66,"u8",17,39,0
66,"u8",22,56,0
66,"u8",27,175,6
66,"u8",32,128,20
66,"u8",37,20,0
66,"u8",42,38,18
66,"u8",47,60,1
66,"u8",52,99,0
67,"u1",7,3,0
67,"u1",12,10,0
67,"u1",17,19,0
67,"u1",22,77,0
67,"u1",27,121,0
67,"u1",32,94,6
67,"u1",37,232,25
67,"u1",42,93,4
67,"u1",47,30,23
67,"u1",52,31,5
67,"u2",7,8,0
67,"u2",12,15,0
67,"u2",17,65,0
67,"u2",22,67,0
67,"u2",27,73,1
67,"u2",32,126,2
67,"u2",37,179,25
67,"u2",42,87,48
67,"u2",47,33,7
67,"u2",52,24,0
67,"u3",7,4,0
67,"u3",12,14,3
67,"u3",17,37,0
67,"u3",22,208,1
67,"u3",27,144,44
67,"u3",32,74,5
67,"u3",37,13,4
67,"u3",42,3,3
67,"u3",47,0,2
67,"u3",52,0,0
67,"u4",7,13,0
67,"u4",12,16,0
67,"u4",17,24,0
67,"u4",22,149,0
67,"u4",27,197,0
67,"u4",32,204,24
67,"u4",37,131,274
67,"u4",42,44,4
67,"u4",47,5,1
67,"u4",52,7,4
67,"u5",7,10,0
67,"u5",12,12,0
67,"u5",17,47,0
67,"u5",22,186,0
67,"u5",27,143,0
67,"u5",32,195,23
67,"u5",37,224,12
67,"u5",42,113,22
67,"u5",47,18,3
67,"u5",52,24,4
67,"u6",7,4,0
67,"u6",12,17,0
67,"u6",17,242,0
67,"u6",22,181,0
67,"u6",27,479,3
67,"u6",32,136,40
67,"u6",37,45,15
67,"u6",42,51,50
67,"u6",47,39,2
67,"u6",52,10,4
67,"u7",7,5,0
67,"u7",12,17,0
67,"u7",17,37,0
67,"u7",22,71,0
67,"u7",27,133,0
67,"u7",32,92,26
67,"u7",37,83,5
67,"u7",42,25,0
67,"u7",47,10,2
67,"u7",52,10,5
67,"u8",7,6,0
67,"u8",12,15,0
67,"u8",17,54,15
67,"u8",22,63,12
67,"u8",27,124,1
67,"u8",32,86,14
67,"u8",37,67,14
67,"u8",42,13,13
67,"u8",47,15,0
67,"u8",52,22,1
68,"u1",7,4,0
68,"u1",12,10,0
68,"u1",17,26,0
68,"u1",22,74,0
68,"u1",27,113,0
68,"u1",32,258,1
68,"u1",37,281,5
68,"u1",42,250,9
68,"u1",47,188,122
68,"u1",52,82,12
68,"u2",7,3,0
68,"u2",12,18,0
68,"u2",17,40,2
68,"u2",22,67,1
68,"u2",27,212,0
68,"u2",32,89,33
68,"u2",37,120,8
68,"u2",42,16,16
68,"u2",47,32,0
68,"u2",52,43,8
68,"u3",7,8,0
68,"u3",12,23,0
68,"u3",17,23,2
68,"u3",22,39,0
68,"u3",27,30,0
68,"u3",32,55,0
68,"u3",37,88,2
68,"u3",42,119,37
68,"u3",47,42,12
68,"u3",52,12,5
68,"u4",7,2,0
68,"u4",12,12,0
68,"u4",17,16,0
68,"u4",22,53,0
68,"u4",27,101,0
68,"u4",32,136,0
68,"u4",37,205,1
68,"u4",42,185,15
68,"u4",47,73,12
68,"u4",52,13,2
68,"u5",7,4,0
68,"u5",12,12,0
68,"u5",17,44,8
68,"u5",22,59,0
68,"u5",27,304,3
68,"u5",32,123,39
68,"u5",37,48,64
68,"u5",42,23,3
68,"u5",47,6,1
68,"u5",52,7,2
68,"u6",7,14,0
68,"u6",12,12,2
68,"u6",17,18,0
68,"u6",22,30,1
68,"u6",27,74,3
68,"u6",32,46,25
68,"u6",37,25,11
68,"u6",42,17,2
68,"u6",47,21,0
68,"u6",52,21,1
68,"u7",7,1,0
68,"u7",12,6,0
68,"u7",17,53,0
68,"u7",22,149,2
68,"u7",27,226,3
68,"u7",32,159,24
68,"u7",37,54,8
68,"u7",42,40,1
68,"u7",47,64,6
68,"u7",52,33,0
68,"u8",7,9,0
68,"u8",12,30,0
68,"u8",17,28,0
68,"u8",22,126,2
68,"u8",27,137,6
68,"u8",32,162,17
68,"u8",37,62,90
68,"u8",42,7,1
68,"u8",47,7,3
68,"u8",52,16,0
69,"u1",7,5,0
69,"u1",12,16,0
69,"u1",17,28,0
69,"u1",22,78,0
69,"u1",27,235,0
69,"u1",32,300,13
69,"u1",37,131,97
69,"u1",42,69,7
69,"u1",47,78,33
69,"u1",52,32,3
69,"u2",7,3,0
69,"u2",12,18,0
69,"u2",17,42,0
69,"u2",22,117,0
69,"u2",27,150,0
69,"u2",32,153,3
69,"u2",37,416,133
69,"u2",42,166,218
69,"u2",47,109,43
69,"u2",52,70,32
69,"u3",7,8,0
69,"u3",12,45,0
69,"u3",17,76,1
69,"u3",22,313,57
69,"u3",27,112,62
69,"u3",32,33,112
69,"u3",37,29,9
69,"u3",42,9,1
69,"u3",47,4,15
69,"u3",52,12,4
69,"u4",7,3,0
69,"u4",12,19,0
69,"u4",17,28,0
69,"u4",22,105,1
69,"u4",27,214,10
69,"u4",32,157,42
69,"u4",37,84,6
69,"u4",42,48,9
69,"u4",47,23,6
69,"u4",52,10,13
69,"u5",7,5,0
69,"u5",12,15,0
69,"u5",17,25,0
69,"u5",22,94,1
69,"u5",27,79,0
69,"u5",32,103,1
69,"u5",37,118,65
69,"u5",42,110,61
69,"u5",47,22,15
69,"u5",52,6,4
69,"u6",7,2,0
69,"u6",12,7,0
69,"u6",17,21,4
69,"u6",22,38,0
69,"u6",27,52,0
69,"u6",32,132,1
69,"u6",37,193,7
69,"u6",42,191,140
69,"u6",47,112,48
69,"u6",52,52,11
69,"u7",7,13,0
69,"u7",12,20,0
69,"u7",17,29,2
69,"u7",22,58,6
69,"u7",27,178,17
69,"u7",32,62,4
69,"u7",37,49,1
69,"u7",42,41,13
69,"u7",47,19,7
69,"u7",52,13,0
69,"u8",7,6,2
69,"u8",12,20,0
69,"u8",17,70,0
69,"u8",22,88,0
69,"u8",27,77,9
69,"u8",32,97,6
69,"u8",37,142,26
69,"u8",42,58,36
69,"u8",47,20,11
69,"u8",52,7,0
70,"u1",7,7,0
70,"u1",12,14,0
70,"u1",17,27,0
70,"u1",22,78,0
70,"u1",27,133,4
70,"u1",32,75,11
70,"u1",37,33,25
70,"u1",42,11,3
70,"u1",47,8,0
70,"u1",52,9,0
70,"u2",7,9,0
70,"u2",12,19,0
70,"u2",17,60,0
70,"u2",22,54,0
70,"u2",27,151,0
70,"u2",32,163,0
70,"u2",37,265,1
70,"u2",42,424,183
70,"u2",47,162,13
70,"u2",52,27,9
70,"u3",7,8,0
70,"u3",12,14,0
70,"u3",17,47,0
70,"u3",22,94,0
70,"u3",27,171,2
70,"u3",32,204,0
70,"u3",37,146,91
70,"u3",42,50,9
70,"u3",47,13,0
70,"u3",52,8,6
70,"u4",7,11,0
70,"u4",12,25,0
70,"u4",17,118,0
70,"u4",22,247,1
70,"u4",27,461,1
70,"u4",32,672,91
70,"u4",37,58,38
70,"u4",42,24,36
70,"u4",47,12,0
70,"u4",52,23,0
70,"u5",7,4,0
70,"u5",12,16,0
70,"u5",17,31,2
70,"u5",22,74,2
70,"u5",27,41,1
70,"u5",32,162,1
70,"u5",37,178,6
70,"u5",42,52,126
70,"u5",47,24,26
70,"u5",52,31,2
70,"u6",7,2,0
70,"u6",12,18,0
70,"u6",17,40,0
70,"u6",22,61,0
70,"u6",27,99,4
70,"u6",32,228,93
70,"u6",37,337,45
70,"u6",42,102,14
70,"u6",47,17,12
70,"u6",52,9,4
70,"u7",7,6,0
70,"u7",12,23,0
70,"u7",17,50,0
70,"u7",22,141,0
70,"u7",27,278,5
70,"u7",32,186,44
70,"u7",37,62,30
70,"u7",42,15,10
70,"u7",47,2,0
70,"u7",52,4,0
70,"u8",7,10,0
70,"u8",12,4,0
70,"u8",17,21,1
70,"u8",22,54,0
70,"u8",27,242,14
70,"u8",32,178,3
70,"u8",37,152,34
70,"u8",42,74,18
70,"u8",47,82,3
70,"u8",52,138,1
71,"u1",7,2,0
71,"u1",12,18,0
71,"u1",17,17,0
71,"u1",22,49,2
71,"u1",27,78,0
71,"u1",32,101,3
71,"u1",37,108,10
71,"u1",42,61,21
71,"u1",47,18,142
71,"u1",52,8,5
71,"u2",7,5,0
71,"u2",12,25,0
71,"u2",17,76,0
71,"u2",22,82,0
71,"u2",27,234,13
71,"u2",32,127,28
71,"u2",37,53,15
71,"u2",42,25,0
71,"u2",47,32,4
71,"u2",52,29,15
71,"u3",7,4,0
71,"u3",12,14,0
71,"u3",17,36,0
71,"u3",22,88,0
71,"u3",27,115,0
71,"u3",32,248,0
71,"u3",37,263,9
71,"u3",42,146,9
71,"u3",47,79,7
71,"u3",52,34,55
71,"u4",7,6,0
71,"u4",12,13,0
71,"u4",17,47,0
71,"u4",22,68,0
71,"u4",27,248,0
71,"u4",32,160,193
71,"u4",37,160,70
71,"u4",42,87,47
71,"u4",47,43,1
71,"u4",52,46,0
71,"u5",7,5,0
71,"u5",12,16,0
71,"u5",17,21,0
71,"u5",22,143,0
71,"u5",27,169,1
71,"u5",32,331,1
71,"u5",37,297,8
71,"u5",42,209,136
71,"u5",47,52,77
71,"u5",52,16,4
71,"u6",7,9,0
71,"u6",12,19,0
71,"u6",17,55,0
71,"u6",22,113,0
71,"u6",27,122,11
71,"u6",32,145,65
71,"u6",37,101,1
71,"u6",42,98,3
71,"u6",47,18,95
71,"u6",52,6,5
71,"u7",7,5,0
71,"u7",12,27,0
71,"u7",17,35,0
71,"u7",22,67,0
71,"u7",27,90,3
71,"u7",32,205,2
71,"u7",37,184,2
71,"u7",42,58,3
71,"u7",47,53,15
71,"u7",52,115,2
71,"u8",7,6,0
71,"u8",12,14,0
71,"u8",17,60,0
71,"u8",22,117,1
71,"u8",27,222,0
71,"u8",32,137,5
71,"u8",37,54,16
71,"u8",42,20,1
71,"u8",47,20,2
71,"u8",52,29,3
72,"u1",7,3,0
72,"u1",12,13,0
72,"u1",17,36,0
72,"u1",22,95,0
72,"u1",27,166,0
72,"u1",32,74,126
72,"u1",37,33,38
72,"u1",42,38,5
72,"u1",47,96,28
72,"u1",52,63,8
72,"u2",7,10,0
72,"u2",12,9,0
72,"u2",17,26,0
72,"u2",22,57,0
72,"u2",27,86,0
72,"u2",32,258,2
72,"u2",37,161,12
72,"u2",42,77,96
72,"u2",47,42,9
72,"u2",52,47,4
72,"u3",7,7,0
72,"u3",12,15,0
72,"u3",17,68,0
72,"u3",22,93,1
72,"u3",27,312,0
72,"u3",32,132,9
72,"u3",37,127,178
72,"u3",42,20,15
72,"u3",47,24,0
72,"u3",52,56,1
72,"u4",7,12,0
72,"u4",12,14,0
72,"u4",17,28,0
72,"u4",22,31,0
72,"u4",27,95,0
72,"u4",32,128,0
72,"u4",37,240,0
72,"u4",42,197,1
72,"u4",47,291,0
72,"u4",52,232,4
72,"u5",7,10,0
72,"u5",12,11,0
72,"u5",17,27,0
72,"u5",22,81,0
72,"u5",27,70,3
72,"u5",32,133,22
72,"u5",37,78,24
72,"u5",42,46,13
72,"u5",47,11,3
72,"u5",52,15,2
72,"u6",7,6,0
72,"u6",12,22,1
72,"u6",17,31,0
72,"u6",22,55,0
72,"u6",27,126,0
72,"u6",32,187,2
72,"u6",37,329,0
72,"u6",42,216,17
72,"u6",47,160,38
72,"u6",52,80,14
72,"u7",7,3,0
72,"u7",12,13,2
72,"u7",17,52,3
72,"u7",22,144,2
72,"u7",27,154,0
72,"u7",32,61,77
72,"u7",37,19,15
72,"u7",42,8,7
72,"u7",47,5,3
72,"u7",52,5,1
72,"u8",7,4,0
72,"u8",12,29,0
72,"u8",17,58,1
72,"u8",22,92,15
72,"u8",27,49,0
72,"u8",32,11,40
72,"u8",37,8,0
72,"u8",42,12,1
72,"u8",47,13,1
72,"u8",52,28,1
73,"u1",7,3,0
73,"u1",12,7,0
73,"u1",17,36,0
73,"u1",22,70,0
73,"u1",27,104,0
73,"u1",32,92,0
73,"u1",37,205,1
73,"u1",42,133,4
73,"u1",47,70,21
73,"u1",52,40,110
73,"u2",7,18,0
73,"u2",12,27,0
73,"u2",17,36,0
73,"u2",22,33,0
73,"u2",27,116,3
73,"u2",32,116,3
73,"u2",37,81,3
73,"u2",42,45,97
73,"u2",47,32,5
73,"u2",52,25,1
73,"u3",7,14,0
73,"u3",12,30,1
73,"u3",17,24,0
73,"u3",22,87,0
73,"u3",27,108,75
73,"u3",32,49,8
73,"u3",37,66,5
73,"u3",42,57,34
73,"u3",47,32,16
73,"u3",52,50,10
73,"u4",7,8,0
73,"u4",12,7,0
73,"u4",17,26,0
73,"u4",22,40,6
73,"u4",27,113,23
73,"u4",32,88,121
73,"u4",37,68,2
73,"u4",42,47,0
73,"u4",47,29,8
73,"u4",52,35,6
