b,unit,day,dentadult,dentinf,lumadult,luminf
76,u4,37.0,3.0,6.0,6.0,2.0
76,u4,42.0,4.0,0.0,0.0,4.0
76,u4,47.0,7.0,1.0,0.0,4.0
76,u4,52.0,1.0,0.0,0.0,0.0
76,u5,7.0,3.0,0.0,4.0,0.0
76,u5,12.0,10.0,0.0,0.0,0.0
76,u5,17.0,42.0,0.0,13.0,0.0
76,u5,22.0,36.0,1.0,22.0,0.0
76,u5,27.0,86.0,4.0,30.0,3.0
76,u5,32.0,38.0,3.0,28.0,7.0
76,u5,37.0,28.0,7.0,18.0,14.0
76,u5,42.0,42.0,15.0,20.0,13.0
76,u5,47.0,30.0,2.0,0.0,4.0
76,u5,52.0,23.0,18.0,1.0,3.0
76,u6,7.0,6.0,0.0,0.0,0.0
76,u6,12.0,7.0,0.0,2.0,0.0
76,u6,17.0,12.0,0.0,6.0,0.0
76,u6,22.0,70.0,0.0,9.0,0.0
76,u6,27.0,67.0,1.0,9.0,1.0
76,u6,32.0,128.0,19.0,29.0,0.0
76,u6,37.0,53.0,16.0,9.0,22.0
76,u6,42.0,82.0,42.0,38.0,6.0
76,u6,47.0,22.0,7.0,5.0,3.0
76,u6,52.0,21.0,10.0,4.0,4.0
76,u7,7.0,7.0,0.0,0.0,0.0
76,u7,12.0,17.0,0.0,2.0,0.0
76,u7,17.0,36.0,0.0,2.0,0.0
76,u7,22.0,84.0,0.0,8.0,0.0
76,u7,27.0,11.0,2.0,7.0,2.0
76,u7,32.0,50.0,4.0,17.0,0.0
76,u7,37.0,52.0,15.0,5.0,2.0
76,u7,42.0,15.0,1.0,5.0,0.0
76,u7,47.0,3.0,8.0,1.0,2.0
76,u7,52.0,9.0,1.0,1.0,4.0
76,u8,7.0,5.0,0.0,1.0,0.0
76,u8,12.0,23.0,2.0,4.0,0.0
76,u8,17.0,79.0,8.0,33.0,0.0
76,u8,22.0,121.0,32.0,17.0,9.0
76,u8,27.0,27.0,22.0,13.0,7.0
76,u8,32.0,16.0,66.0,3.0,19.0
76,u8,37.0,19.0,3.0,2.0,6.0
76,u8,42.0,22.0,1.0,0.0,3.0
76,u8,47.0,38.0,9.0,1.0,0.0
76,u8,52.0,7.0,5.0,0.0,0.0
77,u1,7.0,2.0,0.0,0.0,0.0
77,u1,12.0,12.0,0.0,2.0,0.0
77,u1,17.0,24.0,0.0,9.0,1.0
77,u1,22.0,42.0,0.0,29.0,0.0
77,u1,27.0,30.0,12.0,31.0,9.0
77,u1,32.0,92.0,8.0,35.0,15.0
77,u1,37.0,9.0,18.0,8.0,7.0
77,u1,42.0,16.0,1.0,3.0,5.0
77,u1,47.0,4.0,10.0,2.0,3.0
77,u1,52.0,5.0,6.0,1.0,0.0
77,u2,7.0,4.0,0.0,0.0,0.0
77,u2,12.0,31.0,0.0,6.0,0.0
77,u2,17.0,22.0,1.0,7.0,0.0
77,u2,22.0,127.0,6.0,23.0,3.0
77,u2,27.0,66.0,16.0,7.0,18.0
77,u2,32.0,39.0,30.0,3.0,2.0
77,u2,37.0,56.0,5.0,5.0,3.0
77,u2,42.0,13.0,9.0,0.0,1.0
77,u2,47.0,15.0,0.0,0.0,0.0
77,u2,52.0,15.0,9.0,0.0,0.0
77,u3,7.0,3.0,0.0,3.0,0.0
77,u3,12.0,4.0,0.0,6.0,0.0
77,u3,17.0,14.0,0.0,12.0,0.0
77,u3,22.0,59.0,11.0,29.0,3.0
77,u3,27.0,34.0,11.0,25.0,20.0
77,u3,32.0,8.0,51.0,37.0,19.0
77,u3,37.0,6.0,2.0,17.0,40.0
77,u3,42.0,3.0,4.0,8.0,9.0
77,u3,47.0,0.0,11.0,10.0,7.0
77,u3,52.0,0.0,0.0,15.0,31.0
77,u4,7.0,4.0,0.0,4.0,0.0
77,u4,12.0,12.0,0.0,9.0,0.0
77,u4,17.0,27.0,0.0,5.0,0.0
77,u4,22.0,196.0,0.0,5.0,0.0
77,u4,27.0,59.0,14.0,5.0,1.0
77,u4,32.0,30.0,15.0,7.0,1.0
77,u4,37.0,27.0,11.0,4.0,1.0
77,u4,42.0,16.0,14.0,2.0,0.0
77,u4,47.0,3.0,8.0,0.0,2.0
77,u4,52.0,3.0,1.0,0.0,0.0
77,u5,7.0,4.0,0.0,2.0,0.0
77,u5,12.0,8.0,0.0,0.0,0.0
77,u5,17.0,9.0,0.0,14.0,0.0
77,u5,22.0,30.0,7.0,36.0,0.0
77,u5,27.0,25.0,8.0,47.0,1.0
77,u5,32.0,22.0,17.0,8.0,22.0
77,u5,37.0,1.0,1.0,2.0,17.0
77,u5,42.0,1.0,5.0,6.0,2.0
77,u5,47.0,1.0,0.0,6.0,1.0
77,u5,52.0,0.0,1.0,7.0,3.0
77,u6,7.0,4.0,0.0,0.0,0.0
77,u6,12.0,13.0,0.0,7.0,0.0
77,u6,17.0,19.0,0.0,21.0,0.0
77,u6,22.0,88.0,12.0,39.0,9.0
77,u6,27.0,53.0,6.0,24.0,15.0
77,u6,32.0,16.0,50.0,12.0,5.0
77,u6,37.0,9.0,1.0,5.0,7.0
77,u6,42.0,4.0,2.0,1.0,8.0
77,u6,47.0,0.0,0.0,1.0,1.0
77,u6,52.0,4.0,0.0,3.0,5.0
77,u7,7.0,2.0,0.0,1.0,0.0
77,u7,12.0,8.0,0.0,3.0,0.0
77,u7,17.0,4.0,0.0,1.0,0.0
77,u7,22.0,48.0,0.0,9.0,0.0
77,u7,27.0,91.0,1.0,11.0,0.0
77,u7,32.0,159.0,1.0,16.0,3.0
77,u7,37.0,124.0,47.0,12.0,4.0
77,u7,42.0,42.0,31.0,1.0,2.0
77,u7,47.0,32.0,3.0,1.0,0.0
77,u7,52.0,46.0,3.0,1.0,0.0
77,u8,7.0,3.0,0.0,0.0,0.0
77,u8,12.0,1.0,0.0,17.0,0.0
77,u8,17.0,92.0,0.0,14.0,1.0
77,u8,22.0,73.0,25.0,19.0,1.0
77,u8,27.0,162.0,16.0,25.0,10.0
77,u8,32.0,28.0,8.0,5.0,0.0
77,u8,37.0,42.0,9.0,5.0,1.0
77,u8,42.0,47.0,1.0,8.0,2.0
77,u8,47.0,51.0,2.0,2.0,1.0
77,u8,52.0,9.0,4.0,0.0,1.0
78,u1,7.0,10.0,0.0,0.0,0.0
78,u1,12.0,13.0,0.0,1.0,0.0
78,u1,17.0,17.0,1.0,2.0,0.0
78,u1,22.0,49.0,2.0,16.0,1.0
78,u1,27.0,37.0,7.0,10.0,2.0
78,u1,32.0,35.0,1.0,36.0,0.0
78,u1,37.0,64.0,7.0,10.0,8.0
78,u1,42.0,38.0,1.0,3.0,3.0
78,u1,47.0,2.0,4.0,0.0,0.0
78,u1,52.0,1.0,1.0,0.0,2.0
78,u2,7.0,7.0,0.0,3.0,0.0
78,u2,12.0,22.0,0.0,3.0,0.0
78,u2,17.0,32.0,0.0,8.0,0.0
78,u2,22.0,82.0,0.0,20.0,0.0
78,u2,27.0,104.0,0.0,15.0,0.0
78,u2,32.0,79.0,34.0,14.0,2.0
78,u2,37.0,64.0,12.0,3.0,12.0
78,u2,42.0,28.0,11.0,5.0,0.0
78,u2,47.0,23.0,3.0,1.0,0.0
78,u2,52.0,5.0,4.0,0.0,1.0
78,u3,7.0,0.0,0.0,1.0,0.0
78,u3,12.0,19.0,0.0,6.0,0.0
78,u3,17.0,18.0,0.0,2.0,0.0
78,u3,22.0,82.0,0.0,19.0,1.0
78,u3,27.0,15.0,0.0,24.0,0.0
78,u3,32.0,98.0,2.0,31.0,9.0
78,u3,37.0,51.0,27.0,24.0,11.0
78,u3,42.0,27.0,0.0,5.0,3.0
78,u3,47.0,7.0,1.0,10.0,2.0
78,u3,52.0,16.0,6.0,9.0,1.0
78,u4,7.0,6.0,0.0,0.0,0.0
78,u4,12.0,21.0,0.0,2.0,0.0
78,u4,17.0,80.0,0.0,11.0,0.0
78,u4,22.0,71.0,0.0,70.0,8.0
78,u4,27.0,205.0,4.0,71.0,3.0
78,u4,32.0,169.0,29.0,23.0,26.0
78,u4,37.0,28.0,2.0,0.0,1.0
78,u4,42.0,18.0,3.0,3.0,1.0
78,u4,47.0,9.0,3.0,3.0,2.0
78,u4,52.0,6.0,5.0,1.0,0.0
78,u5,7.0,5.0,0.0,1.0,0.0
78,u5,12.0,22.0,0.0,3.0,1.0
78,u5,17.0,47.0,1.0,13.0,0.0
78,u5,22.0,27.0,5.0,16.0,4.0
78,u5,27.0,28.0,2.0,37.0,2.0
78,u5,32.0,28.0,3.0,29.0,17.0
78,u5,37.0,22.0,14.0,17.0,10.0
78,u5,42.0,15.0,2.0,7.0,7.0
78,u5,47.0,11.0,1.0,4.0,12.0
78,u5,52.0,4.0,2.0,5.0,0.0
78,u6,7.0,3.0,0.0,1.0,0.0
78,u6,12.0,9.0,0.0,0.0,0.0
78,u6,17.0,32.0,0.0,4.0,0.0
78,u6,22.0,60.0,1.0,5.0,0.0
78,u6,27.0,69.0,1.0,9.0,1.0
78,u6,32.0,83.0,29.0,0.0,4.0
78,u6,37.0,22.0,1.0,7.0,0.0
78,u6,42.0,8.0,4.0,5.0,1.0
78,u6,47.0,2.0,4.0,4.0,2.0
78,u6,52.0,1.0,1.0,1.0,1.0
78,u7,7.0,2.0,0.0,4.0,0.0
78,u7,12.0,10.0,0.0,0.0,0.0
78,u7,17.0,17.0,0.0,9.0,0.0
78,u7,22.0,11.0,0.0,9.0,0.0
78,u7,27.0,47.0,0.0,14.0,0.0
78,u7,32.0,95.0,38.0,19.0,2.0
78,u7,37.0,38.0,2.0,1.0,1.0
78,u7,42.0,18.0,3.0,6.0,2.0
78,u7,47.0,3.0,2.0,1.0,0.0
78,u7,52.0,12.0,1.0,3.0,1.0
78,u8,7.0,3.0,1.0,2.0,0.0
78,u8,12.0,19.0,0.0,6.0,0.0
78,u8,17.0,24.0,0.0,11.0,0.0
78,u8,22.0,93.0,2.0,0.0,0.0
78,u8,27.0,108.0,4.0,9.0,0.0
78,u8,32.0,70.0,1.0,4.0,0.0
78,u8,37.0,8.0,1.0,1.0,0.0
78,u8,42.0,4.0,0.0,0.0,1.0
78,u8,47.0,3.0,0.0,0.0,0.0
78,u8,52.0,20.0,1.0,0.0,0.0
79,u1,7.0,5.0,0.0,1.0,0.0
79,u1,12.0,13.0,0.0,2.0,0.0
79,u1,17.0,16.0,0.0,14.0,0.0
79,u1,22.0,15.0,2.0,33.0,0.0
79,u1,27.0,28.0,2.0,67.0,6.0
79,u1,32.0,85.0,15.0,20.0,17.0
79,u1,37.0,34.0,23.0,14.0,23.0
79,u1,42.0,39.0,0.0,1.0,0.0
79,u1,47.0,7.0,5.0,6.0,5.0
79,u1,52.0,3.0,0.0,1.0,3.0
79,u2,7.0,2.0,0.0,1.0,0.0
79,u2,12.0,16.0,0.0,3.0,0.0
79,u2,17.0,10.0,2.0,9.0,0.0
79,u2,22.0,27.0,0.0,25.0,0.0
79,u2,27.0,41.0,1.0,8.0,1.0
79,u2,32.0,22.0,2.0,8.0,1.0
79,u2,37.0,62.0,0.0,7.0,4.0
79,u2,42.0,15.0,8.0,7.0,0.0
79,u2,47.0,10.0,2.0,6.0,3.0
79,u2,52.0,7.0,0.0,4.0,0.0
79,u3,7.0,3.0,0.0,1.0,0.0
79,u3,12.0,10.0,1.0,2.0,0.0
79,u3,17.0,22.0,0.0,7.0,0.0
79,u3,22.0,67.0,0.0,32.0,0.0
79,u3,27.0,36.0,5.0,59.0,27.0
79,u3,32.0,50.0,10.0,19.0,43.0
79,u3,37.0,5.0,6.0,6.0,7.0
79,u3,42.0,3.0,12.0,2.0,6.0
79,u3,47.0,7.0,0.0,3.0,2.0
79,u3,52.0,2.0,1.0,0.0,1.0
79,u4,7.0,7.0,0.0,4.0,0.0
79,u4,12.0,14.0,1.0,3.0,0.0
79,u4,17.0,33.0,0.0,45.0,1.0
79,u4,22.0,130.0,10.0,51.0,0.0
79,u4,27.0,114.0,1.0,6.0,18.0
79,u4,32.0,131.0,2.0,22.0,46.0
79,u4,37.0,33.0,29.0,9.0,18.0
79,u4,42.0,23.0,1.0,3.0,2.0
79,u4,47.0,26.0,1.0,3.0,2.0
79,u4,52.0,16.0,4.0,9.0,0.0
79,u5,7.0,2.0,0.0,0.0,0.0
79,u5,12.0,9.0,0.0,9.0,0.0
79,u5,17.0,57.0,0.0,70.0,0.0
79,u5,22.0,50.0,4.0,19.0,3.0
79,u5,27.0,60.0,41.0,31.0,3.0
79,u5,32.0,11.0,2.0,22.0,25.0
79,u5,37.0,32.0,10.0,2.0,14.0
79,u5,42.0,11.0,8.0,1.0,0.0
79,u5,47.0,1.0,5.0,1.0,1.0
79,u5,52.0,6.0,0.0,1.0,0.0
79,u6,7.0,0.0,0.0,1.0,0.0
79,u6,12.0,5.0,0.0,7.0,0.0
79,u6,17.0,43.0,3.0,11.0,1.0
79,u6,22.0,155.0,40.0,9.0,8.0
79,u6,27.0,22.0,0.0,18.0,5.0
79,u6,32.0,10.0,0.0,19.0,12.0
79,u6,37.0,13.0,5.0,9.0,0.0
79,u6,42.0,0.0,7.0,99.0,12.0
79,u6,47.0,1.0,2.0,22.0,31.0
79,u6,52.0,1.0,0.0,6.0,51.0
79,u7,7.0,8.0,0.0,2.0,0.0
79,u7,12.0,6.0,0.0,4.0,0.0
79,u7,17.0,39.0,0.0,0.0,0.0
79,u7,22.0,28.0,2.0,1.0,0.0
79,u7,27.0,17.0,14.0,6.0,3.0
79,u7,32.0,16.0,2.0,8.0,1.0
79,u7,37.0,10.0,5.0,4.0,4.0
79,u7,42.0,11.0,3.0,2.0,1.0
79,u7,47.0,18.0,1.0,0.0,0.0
79,u7,52.0,2.0,0.0,0.0,0.0
79,u8,7.0,2.0,0.0,1.0,0.0
79,u8,12.0,10.0,0.0,2.0,0.0
79,u8,17.0,80.0,1.0,25.0,0.0
79,u8,22.0,111.0,0.0,22.0,1.0
79,u8,27.0,55.0,2.0,36.0,4.0
79,u8,32.0,27.0,5.0,30.0,29.0
79,u8,37.0,18.0,15.0,22.0,31.0
79,u8,42.0,2.0,0.0,7.0,0.0
79,u8,47.0,6.0,2.0,5.0,12.0
79,u8,52.0,3.0,0.0,2.0,2.0
80,u1,7.0,4.0,1.0,2.0,0.0
80,u1,12.0,45.0,0.0,11.0,0.0
80,u1,17.0,45.0,1.0,29.0,2.0
80,u1,22.0,131.0,47.0,36.0,15.0
80,u1,27.0,30.0,7.0,4.0,9.0
80,u1,32.0,9.0,4.0,3.0,7.0
80,u1,37.0,1.0,2.0,0.0,1.0
80,u1,42.0,3.0,0.0,0.0,0.0
80,u1,47.0,1.0,0.0,0.0,1.0
80,u1,52.0,0.0,0.0,0.0,0.0
80,u2,7.0,3.0,0.0,1.0,0.0
80,u2,12.0,14.0,0.0,7.0,0.0
80,u2,17.0,28.0,0.0,13.0,0.0
80,u2,22.0,73.0,2.0,9.0,0.0
80,u2,27.0,34.0,9.0,28.0,3.0
80,u2,32.0,56.0,1.0,19.0,2.0
80,u2,37.0,27.0,20.0,5.0,1.0
80,u2,42.0,59.0,12.0,3.0,2.0
80,u2,47.0,14.0,7.0,0.0,1.0
80,u2,52.0,17.0,15.0,1.0,1.0
80,u3,7.0,6.0,0.0,1.0,0.0
80,u3,12.0,45.0,0.0,21.0,0.0
80,u3,17.0,91.0,0.0,41.0,1.0
80,u3,22.0,178.0,9.0,17.0,9.0
80,u3,27.0,212.0,61.0,7.0,2.0
80,u3,32.0,68.0,7.0,1.0,0.0
80,u3,37.0,46.0,21.0,4.0,2.0
80,u3,42.0,28.0,4.0,1.0,0.0
80,u3,47.0,8.0,2.0,0.0,2.0
80,u3,52.0,8.0,1.0,0.0,0.0
80,u4,7.0,4.0,0.0,1.0,0.0
80,u4,12.0,5.0,0.0,3.0,0.0
80,u4,17.0,17.0,0.0,38.0,1.0
80,u4,22.0,42.0,3.0,30.0,3.0
80,u4,27.0,51.0,7.0,40.0,3.0
80,u4,32.0,18.0,9.0,46.0,39.0
80,u4,37.0,8.0,21.0,34.0,69.0
80,u4,42.0,3.0,4.0,3.0,1.0
80,u4,47.0,2.0,1.0,0.0,45.0
80,u4,52.0,1.0,1.0,2.0,4.0
80,u5,7.0,2.0,0.0,1.0,0.0
80,u5,12.0,16.0,0.0,4.0,0.0
80,u5,17.0,16.0,0.0,10.0,0.0
80,u5,22.0,26.0,0.0,29.0,0.0
80,u5,27.0,111.0,5.0,37.0,3.0
80,u5,32.0,88.0,0.0,44.0,28.0
80,u5,37.0,18.0,10.0,15.0,13.0
80,u5,42.0,5.0,0.0,8.0,13.0
80,u5,47.0,6.0,5.0,0.0,13.0
80,u5,52.0,1.0,0.0,5.0,0.0
80,u6,7.0,3.0,0.0,1.0,0.0
80,u6,12.0,5.0,0.0,4.0,0.0
80,u6,17.0,71.0,0.0,12.0,0.0
80,u6,22.0,37.0,6.0,47.0,3.0
80,u6,27.0,51.0,0.0,72.0,7.0
80,u6,32.0,46.0,45.0,51.0,3.0
80,u6,37.0,4.0,7.0,9.0,15.0
80,u6,42.0,20.0,7.0,6.0,3.0
80,u6,47.0,0.0,11.0,0.0,3.0
80,u6,52.0,1.0,0.0,1.0,0.0
80,u7,7.0,2.0,0.0,2.0,0.0
80,u7,12.0,22.0,0.0,2.0,0.0
80,u7,17.0,28.0,0.0,13.0,1.0
80,u7,22.0,36.0,0.0,19.0,0.0
80,u7,27.0,32.0,12.0,18.0,1.0
80,u7,32.0,32.0,14.0,14.0,3.0
80,u7,37.0,9.0,5.0,14.0,16.0
80,u7,42.0,2.0,1.0,1.0,14.0
80,u7,47.0,6.0,1.0,10.0,0.0
80,u7,52.0,6.0,2.0,5.0,0.0
80,u8,7.0,0.0,0.0,3.0,0.0
80,u8,12.0,6.0,0.0,2.0,0.0
80,u8,17.0,10.0,0.0,11.0,0.0
80,u8,22.0,79.0,0.0,28.0,0.0
80,u8,27.0,69.0,4.0,27.0,1.0
80,u8,32.0,44.0,8.0,21.0,0.0
80,u8,37.0,108.0,40.0,22.0,5.0
80,u8,42.0,1.0,8.0,2.0,17.0
80,u8,47.0,16.0,1.0,4.0,4.0
80,u8,52.0,9.0,1.0,0.0,2.0
81,u1,7.0,3.0,0.0,0.0,0.0
81,u1,12.0,7.0,0.0,10.0,0.0
81,u1,17.0,57.0,0.0,12.0,0.0
81,u1,22.0,118.0,0.0,40.0,1.0
81,u1,27.0,34.0,2.0,61.0,3.0
81,u1,32.0,96.0,39.0,30.0,2.0
81,u1,37.0,53.0,0.0,8.0,4.0
81,u1,42.0,15.0,8.0,2.0,1.0
81,u1,47.0,13.0,13.0,6.0,1.0
81,u1,52.0,5.0,0.0,0.0,0.0
81,u2,7.0,4.0,0.0,1.0,0.0
81,u2,12.0,10.0,0.0,10.0,0.0
81,u2,17.0,19.0,0.0,6.0,1.0
81,u2,22.0,32.0,6.0,12.0,2.0
81,u2,27.0,37.0,2.0,12.0,0.0
81,u2,32.0,26.0,19.0,4.0,6.0
81,u2,37.0,15.0,2.0,1.0,0.0
81,u2,42.0,5.0,0.0,4.0,4.0
81,u2,47.0,12.0,8.0,0.0,0.0
81,u2,52.0,2.0,1.0,1.0,0.0
81,u3,7.0,2.0,0.0,4.0,0.0
81,u3,12.0,4.0,0.0,2.0,0.0
81,u3,17.0,51.0,2.0,1.0,0.0
81,u3,22.0,45.0,9.0,29.0,3.0
81,u3,27.0,59.0,3.0,13.0,6.0
81,u3,32.0,15.0,15.0,3.0,7.0
81,u3,37.0,4.0,14.0,3.0,1.0
81,u3,42.0,1.0,0.0,0.0,5.0
81,u3,47.0,0.0,1.0,0.0,1.0
81,u3,52.0,0.0,0.0,0.0,0.0
81,u4,7.0,12.0,1.0,0.0,0.0
81,u4,12.0,2.0,1.0,5.0,1.0
81,u4,17.0,14.0,0.0,3.0,0.0
81,u4,22.0,29.0,0.0,10.0,1.0
81,u4,27.0,73.0,4.0,14.0,0.0
81,u4,32.0,22.0,9.0,3.0,5.0
81,u4,37.0,16.0,10.0,15.0,5.0
81,u4,42.0,10.0,5.0,6.0,9.0
81,u4,47.0,0.0,0.0,3.0,3.0
81,u4,52.0,6.0,5.0,4.0,0.0
81,u5,7.0,6.0,0.0,0.0,0.0
81,u5,12.0,8.0,0.0,5.0,0.0
81,u5,17.0,19.0,0.0,7.0,0.0
81,u5,22.0,24.0,0.0,12.0,0.0
81,u5,27.0,50.0,1.0,18.0,0.0
81,u5,32.0,131.0,17.0,16.0,11.0
81,u5,37.0,90.0,32.0,24.0,30.0
81,u5,42.0,64.0,13.0,6.0,9.0
81,u5,47.0,14.0,7.0,5.0,3.0
81,u5,52.0,1.0,0.0,2.0,2.0
81,u6,7.0,5.0,1.0,2.0,0.0
81,u6,12.0,3.0,1.0,4.0,0.0
81,u6,17.0,12.0,0.0,11.0,0.0
81,u6,22.0,14.0,2.0,10.0,0.0
81,u6,27.0,122.0,9.0,29.0,1.0
81,u6,32.0,230.0,10.0,19.0,1.0
81,u6,37.0,11.0,10.0,14.0,8.0
81,u6,42.0,7.0,7.0,6.0,3.0
81,u6,47.0,7.0,2.0,4.0,0.0
81,u6,52.0,10.0,3.0,1.0,1.0
81,u7,7.0,3.0,0.0,4.0,0.0
81,u7,12.0,10.0,0.0,0.0,1.0
81,u7,17.0,33.0,0.0,24.0,0.0
81,u7,22.0,55.0,0.0,13.0,4.0
81,u7,27.0,90.0,9.0,26.0,2.0
81,u7,32.0,26.0,4.0,17.0,5.0
81,u7,37.0,4.0,1.0,1.0,1.0
81,u7,42.0,3.0,1.0,0.0,0.0
81,u7,47.0,1.0,1.0,1.0,0.0
81,u7,52.0,7.0,0.0,0.0,0.0
81,u8,7.0,3.0,0.0,0.0,0.0
81,u8,12.0,13.0,0.0,2.0,0.0
81,u8,17.0,46.0,0.0,5.0,0.0
81,u8,22.0,23.0,0.0,18.0,0.0
81,u8,27.0,43.0,25.0,11.0,3.0
81,u8,32.0,32.0,18.0,5.0,6.0
81,u8,37.0,13.0,0.0,2.0,1.0
81,u8,42.0,11.0,3.0,2.0,1.0
81,u8,47.0,16.0,2.0,1.0,2.0
81,u8,52.0,0.0,0.0,0.0,2.0
82,u1,7.0,5.0,0.0,4.0,0.0
82,u1,12.0,19.0,0.0,10.0,0.0
82,u1,17.0,35.0,1.0,54.0,0.0
82,u1,22.0,28.0,3.0,9.0,0.0
82,u1,27.0,97.0,12.0,60.0,23.0
82,u1,32.0,23.0,17.0,29.0,3.0
82,u1,37.0,0.0,0.0,0.0,26.0
82,u1,42.0,0.0,0.0,2.0,6.0
82,u1,47.0,0.0,0.0,0.0,5.0
82,u1,52.0,0.0,0.0,0.0,3.0
82,u2,7.0,6.0,0.0,2.0,0.0
82,u2,12.0,16.0,1.0,3.0,0.0
82,u2,17.0,70.0,0.0,6.0,0.0
82,u2,22.0,92.0,10.0,47.0,1.0
82,u2,27.0,25.0,2.0,56.0,1.0
82,u2,32.0,60.0,5.0,24.0,3.0
82,u2,37.0,4.0,2.0,12.0,28.0
82,u2,42.0,0.0,4.0,2.0,11.0
82,u2,47.0,1.0,0.0,0.0,1.0
82,u2,52.0,0.0,0.0,2.0,0.0
82,u3,7.0,2.0,0.0,2.0,0.0
82,u3,12.0,21.0,0.0,4.0,0.0
82,u3,17.0,45.0,1.0,9.0,0.0
82,u3,22.0,81.0,0.0,22.0,1.0
82,u3,27.0,85.0,23.0,14.0,10.0
82,u3,32.0,49.0,12.0,12.0,8.0
82,u3,37.0,32.0,41.0,2.0,0.0
82,u3,42.0,15.0,4.0,3.0,4.0
82,u3,47.0,10.0,0.0,0.0,0.0
82,u3,52.0,15.0,0.0,1.0,0.0
82,u4,7.0,5.0,0.0,1.0,0.0
82,u4,12.0,14.0,1.0,0.0,0.0
82,u4,17.0,16.0,1.0,12.0,3.0
82,u4,22.0,38.0,0.0,7.0,1.0
82,u4,27.0,19.0,6.0,6.0,5.0
82,u4,32.0,34.0,3.0,3.0,0.0
82,u4,37.0,5.0,7.0,1.0,4.0
82,u4,42.0,8.0,2.0,0.0,0.0
82,u4,47.0,8.0,0.0,0.0,0.0
82,u4,52.0,10.0,0.0,1.0,1.0
82,u5,7.0,3.0,0.0,1.0,0.0
82,u5,12.0,10.0,0.0,5.0,0.0
82,u5,17.0,11.0,0.0,11.0,0.0
82,u5,22.0,33.0,0.0,15.0,0.0
82,u5,27.0,78.0,0.0,31.0,0.0
82,u5,32.0,44.0,0.0,27.0,1.0
82,u5,37.0,11.0,37.0,4.0,0.0
82,u5,42.0,15.0,5.0,9.0,21.0
82,u5,47.0,21.0,19.0,23.0,0.0
82,u5,52.0,9.0,1.0,7.0,4.0
82,u6,7.0,8.0,0.0,3.0,0.0
82,u6,12.0,5.0,2.0,6.0,1.0
82,u6,17.0,8.0,0.0,10.0,0.0
82,u6,22.0,48.0,0.0,17.0,1.0
82,u6,27.0,78.0,9.0,55.0,3.0
82,u6,32.0,45.0,6.0,21.0,47.0
82,u6,37.0,23.0,2.0,3.0,5.0
82,u6,42.0,6.0,2.0,2.0,1.0
82,u6,47.0,0.0,6.0,0.0,4.0
82,u6,52.0,4.0,5.0,1.0,1.0
82,u7,7.0,7.0,0.0,1.0,0.0
82,u7,12.0,10.0,0.0,4.0,0.0
82,u7,17.0,27.0,4.0,20.0,1.0
82,u7,22.0,18.0,11.0,33.0,3.0
82,u7,27.0,42.0,35.0,14.0,1.0
82,u7,32.0,19.0,7.0,7.0,59.0
82,u7,37.0,3.0,0.0,15.0,5.0
82,u7,42.0,1.0,0.0,1.0,4.0
82,u7,47.0,1.0,0.0,0.0,1.0
82,u7,52.0,1.0,0.0,0.0,0.0
82,u8,7.0,11.0,0.0,0.0,0.0
82,u8,12.0,13.0,0.0,2.0,0.0
82,u8,17.0,18.0,0.0,8.0,0.0
82,u8,22.0,85.0,0.0,10.0,3.0
82,u8,27.0,35.0,5.0,44.0,1.0
82,u8,32.0,12.0,24.0,15.0,9.0
82,u8,37.0,18.0,17.0,10.0,8.0
82,u8,42.0,3.0,4.0,6.0,6.0
82,u8,47.0,2.0,0.0,4.0,14.0
82,u8,52.0,0.0,0.0,3.0,6.0
83,u1,7.0,7.0,0.0,1.0,0.0
83,u1,12.0,14.0,0.0,7.0,0.0
83,u1,17.0,15.0,3.0,5.0,0.0
83,u1,22.0,125.0,8.0,7.0,1.0
83,u1,27.0,64.0,9.0,7.0,0.0
83,u1,32.0,34.0,9.0,3.0,0.0
83,u1,37.0,72.0,11.0,5.0,0.0
83,u1,42.0,40.0,7.0,0.0,2.0
83,u1,47.0,36.0,0.0,0.0,0.0
83,u1,52.0,5.0,9.0,0.0,0.0
83,u2,7.0,2.0,0.0,2.0,0.0
83,u2,12.0,8.0,0.0,4.0,0.0
83,u2,17.0,80.0,0.0,17.0,0.0
83,u2,22.0,89.0,5.0,38.0,4.0
83,u2,27.0,14.0,1.0,36.0,1.0
83,u2,32.0,10.0,5.0,16.0,2.0
83,u2,37.0,6.0,1.0,3.0,0.0
83,u2,42.0,10.0,0.0,2.0,1.0
83,u2,47.0,7.0,0.0,2.0,0.0
83,u2,52.0,7.0,3.0,0.0,0.0
83,u3,7.0,1.0,0.0,0.0,0.0
83,u3,12.0,5.0,2.0,3.0,0.0
83,u3,17.0,41.0,4.0,2.0,1.0
83,u3,22.0,61.0,5.0,55.0,16.0
83,u3,27.0,130.0,7.0,38.0,8.0
83,u3,32.0,76.0,31.0,6.0,5.0
83,u3,37.0,24.0,25.0,10.0,18.0
83,u3,42.0,11.0,5.0,2.0,6.0
83,u3,47.0,1.0,0.0,0.0,4.0
83,u3,52.0,1.0,0.0,0.0,0.0
83,u4,7.0,5.0,1.0,2.0,0.0
83,u4,12.0,15.0,0.0,3.0,0.0
83,u4,17.0,33.0,5.0,17.0,0.0
83,u4,22.0,107.0,21.0,7.0,4.0
