"b","unit","day","dentadult","lumadult"
78,"u6",7,4,2
78,"u6",12,17,1
78,"u6",17,43,51
78,"u6",22,76,173
78,"u6",27,37,31
78,"u6",32,26,45
78,"u6",37,19,5
78,"u6",42,7,10
78,"u6",47,6,12
78,"u6",52,22,9
78,"u7",7,4,0
78,"u7",12,4,2
78,"u7",17,34,12
78,"u7",22,27,47
78,"u7",27,36,9
78,"u7",32,26,41
78,"u7",37,24,14
78,"u7",42,8,3
78,"u7",47,11,17
78,"u7",52,33,20
78,"u8",7,4,1
78,"u8",12,8,3
78,"u8",17,45,23
78,"u8",22,115,6
78,"u8",27,71,7
78,"u8",32,56,5
78,"u8",37,61,3
78,"u8",42,135,18
78,"u8",47,5,2
78,"u8",52,8,10
78,"u9",7,0,0
78,"u9",12,3,2
78,"u9",17,2,3
78,"u9",22,3,1
78,"u9",27,4,5
78,"u9",32,14,8
78,"u9",37,34,26
78,"u9",42,20,7
78,"u9",47,84,11
78,"u9",52,67,23
79,"u1",7,3,3
79,"u1",12,4,13
79,"u1",17,31,3
79,"u1",22,71,27
79,"u1",27,383,119
79,"u1",32,210,24
79,"u1",37,48,2
79,"u1",42,47,3
79,"u1",47,14,1
79,"u1",52,7,0
79,"u2",7,4,0
79,"u2",12,11,2
79,"u2",17,106,16
79,"u2",22,141,44
79,"u2",27,101,28
79,"u2",32,169,12
79,"u2",37,38,6
79,"u2",42,19,3
79,"u2",47,28,2
79,"u2",52,9,0
79,"u3",7,1,1
79,"u3",12,26,4
79,"u3",17,97,1
79,"u3",22,50,5
79,"u3",27,157,7
79,"u3",32,141,1
79,"u3",37,22,5
79,"u3",42,9,1
79,"u3",47,12,2
79,"u3",52,4,0
79,"u4",7,0,1
79,"u4",12,10,5
79,"u4",17,32,11
79,"u4",22,20,15
79,"u4",27,143,6
79,"u4",32,79,23
79,"u4",37,39,6
79,"u4",42,37,7
79,"u4",47,53,1
79,"u4",52,36,1
79,"u5",7,5,1
79,"u5",12,20,8
79,"u5",17,63,17
79,"u5",22,219,8
79,"u5",27,121,18
79,"u5",32,86,9
79,"u5",37,24,5
79,"u5",42,23,1
79,"u5",47,8,0
79,"u5",52,8,0
79,"u6",7,3,0
79,"u6",12,7,0
79,"u6",17,60,15
79,"u6",22,159,43
79,"u6",27,214,54
79,"u6",32,37,4
79,"u6",37,52,11
79,"u6",42,21,4
79,"u6",47,4,2
79,"u6",52,1,1
79,"u7",7,0,1
79,"u7",12,15,7
79,"u7",17,21,11
79,"u7",22,30,11
79,"u7",27,64,27
79,"u7",32,103,23
79,"u7",37,44,13
79,"u7",42,14,2
79,"u7",47,31,1
79,"u7",52,9,4
79,"u8",7,4,6
79,"u8",12,3,1
79,"u8",17,28,7
79,"u8",22,133,38
79,"u8",27,204,53
79,"u8",32,21,34
79,"u8",37,76,9
79,"u8",42,34,8
79,"u8",47,21,5
79,"u8",52,9,3
79,"u9",7,2,0
79,"u9",12,15,2
79,"u9",17,54,1
79,"u9",22,259,3
79,"u9",27,352,8
79,"u9",32,147,4
79,"u9",37,66,0
79,"u9",42,44,0
79,"u9",47,10,0
79,"u9",52,4,1
80,"u1",7,1,0
80,"u1",12,8,0
80,"u1",17,15,22
80,"u1",22,36,29
80,"u1",27,57,81
80,"u1",32,38,31
80,"u1",37,28,53
80,"u1",42,27,12
80,"u1",47,28,29
80,"u1",52,4,16
80,"u2",7,7,2
80,"u2",12,9,2
80,"u2",17,28,6
80,"u2",22,30,4
80,"u2",27,29,6
80,"u2",32,42,7
80,"u2",37,114,5
80,"u2",42,104,4
80,"u2",47,84,2
80,"u2",52,45,0
80,"u3",7,3,0
80,"u3",12,3,1
80,"u3",17,58,9
80,"u3",22,90,41
80,"u3",27,148,12
80,"u3",32,72,6
80,"u3",37,32,2
80,"u3",42,10,1
80,"u3",47,7,1
80,"u3",52,12,6
80,"u4",7,2,4
80,"u4",12,15,21
80,"u4",17,16,19
80,"u4",22,9,33
80,"u4",27,24,34
80,"u4",32,57,52
80,"u4",37,44,63
80,"u4",42,15,40
80,"u4",47,28,5
80,"u4",52,14,11
80,"u5",7,2,3
80,"u5",12,5,14
80,"u5",17,60,24
80,"u5",22,91,8
80,"u5",27,63,27
80,"u5",32,25,8
80,"u5",37,15,26
80,"u5",42,22,4
80,"u5",47,75,20
80,"u5",52,51,4
80,"u6",7,3,1
80,"u6",12,4,4
80,"u6",17,51,5
80,"u6",22,59,36
80,"u6",27,112,181
80,"u6",32,84,112
80,"u6",37,41,77
80,"u6",42,30,9
80,"u6",47,38,3
80,"u6",52,45,3
80,"u7",7,4,3
80,"u7",12,27,11
80,"u7",17,107,13
80,"u7",22,228,21
80,"u7",27,63,14
80,"u7",32,26,3
80,"u7",37,1,5
80,"u7",42,7,2
80,"u7",47,11,4
80,"u7",52,14,0
80,"u8",7,2,2
80,"u8",12,6,1
80,"u8",17,25,6
80,"u8",22,76,37
80,"u8",27,253,24
80,"u8",32,58,75
80,"u8",37,153,18
80,"u8",42,21,2
80,"u8",47,14,4
80,"u8",52,4,2
80,"u9",7,5,2
80,"u9",12,10,10
80,"u9",17,66,10
80,"u9",22,173,28
80,"u9",27,120,10
80,"u9",32,60,20
80,"u9",37,24,18
80,"u9",42,23,3
80,"u9",47,8,3
80,"u9",52,22,2
81,"u1",7,0,0
81,"u1",12,8,5
81,"u1",17,21,10
81,"u1",22,26,13
81,"u1",27,44,47
81,"u1",32,122,111
81,"u1",37,230,31
81,"u1",42,133,11
81,"u1",47,75,17
81,"u1",52,29,2
81,"u2",7,3,0
81,"u2",12,23,1
81,"u2",17,32,8
81,"u2",22,107,6
81,"u2",27,158,6
81,"u2",32,132,2
81,"u2",37,73,5
81,"u2",42,26,2
81,"u2",47,15,0
81,"u2",52,9,0
81,"u3",7,0,1
81,"u3",12,6,0
81,"u3",17,15,24
81,"u3",22,93,63
81,"u3",27,57,8
81,"u3",32,185,142
81,"u3",37,42,18
81,"u3",42,61,17
81,"u3",47,3,0
81,"u3",52,4,0
81,"u4",7,0,0
81,"u4",12,9,3
81,"u4",17,15,4
81,"u4",22,51,20
81,"u4",27,45,28
81,"u4",32,32,89
81,"u4",37,25,29
81,"u4",42,16,23
81,"u4",47,11,18
81,"u4",52,6,9
81,"u5",7,4,0
81,"u5",12,15,6
81,"u5",17,43,7
81,"u5",22,116,2
81,"u5",27,177,92
81,"u5",32,218,56
81,"u5",37,109,6
81,"u5",42,67,0
81,"u5",47,13,1
81,"u5",52,38,0
81,"u6",7,6,2
81,"u6",12,32,1
81,"u6",17,180,4
81,"u6",22,111,6
81,"u6",27,40,0
81,"u6",32,20,1
81,"u6",37,8,0
81,"u6",42,19,1
81,"u6",47,21,1
81,"u6",52,80,0
81,"u7",7,5,3
81,"u7",12,33,13
81,"u7",17,37,3
81,"u7",22,60,39
81,"u7",27,122,37
81,"u7",32,86,33
81,"u7",37,75,21
81,"u7",42,17,19
81,"u7",47,10,2
81,"u7",52,6,0
81,"u8",7,0,1
81,"u8",12,15,10
81,"u8",17,86,28
81,"u8",22,383,159
81,"u8",27,41,211
81,"u8",32,24,32
81,"u8",37,12,5
81,"u8",42,6,50
81,"u8",47,3,5
81,"u8",52,6,3
81,"u9",7,2,0
81,"u9",12,3,4
81,"u9",17,41,5
81,"u9",22,95,26
81,"u9",27,168,77
81,"u9",32,274,28
81,"u9",37,21,3
81,"u9",42,2,2
81,"u9",47,6,8
81,"u9",52,0,1
82,"u1",7,7,3
82,"u1",12,8,2
82,"u1",17,16,12
82,"u1",22,49,9
82,"u1",27,82,21
82,"u1",32,54,45
82,"u1",37,74,20
82,"u1",42,83,15
82,"u1",47,60,4
82,"u1",52,16,2
82,"u2",7,4,0
82,"u2",12,16,1
82,"u2",17,34,5
82,"u2",22,30,2
82,"u2",27,42,11
82,"u2",32,113,16
82,"u2",37,83,13
82,"u2",42,20,2
82,"u2",47,23,0
82,"u2",52,18,0
82,"u3",7,5,4
82,"u3",12,12,5
82,"u3",17,22,2
82,"u3",22,66,5
82,"u3",27,219,3
82,"u3",32,177,2
82,"u3",37,14,0
82,"u3",42,6,1
82,"u3",47,5,0
82,"u3",52,4,0
82,"u4",7,5,1
82,"u4",12,8,7
82,"u4",17,49,4
82,"u4",22,31,15
82,"u4",27,60,26
82,"u4",32,185,6
82,"u4",37,219,8
82,"u4",42,30,2
82,"u4",47,19,0
82,"u4",52,3,0
82,"u5",7,1,1
82,"u5",12,6,0
82,"u5",17,27,41
82,"u5",22,137,13
82,"u5",27,325,56
82,"u5",32,254,28
82,"u5",37,56,15
82,"u5",42,44,1
82,"u5",47,23,0
82,"u5",52,6,2
82,"u6",7,0,2
82,"u6",12,16,7
82,"u6",17,74,27
82,"u6",22,134,48
82,"u6",27,62,32
82,"u6",32,56,0
82,"u6",37,71,3
82,"u6",42,16,1
82,"u6",47,1,1
82,"u6",52,11,1
82,"u7",7,2,8
82,"u7",12,22,19
82,"u7",17,90,60
82,"u7",22,113,124
82,"u7",27,320,99
82,"u7",32,210,21
82,"u7",37,36,11
82,"u7",42,28,3
82,"u7",47,10,0
82,"u7",52,15,1
82,"u8",7,8,1
82,"u8",12,6,6
82,"u8",17,25,30
82,"u8",22,52,25
82,"u8",27,115,25
82,"u8",32,71,33
82,"u8",37,53,2
82,"u8",42,52,16
82,"u8",47,18,19
82,"u8",52,16,33
82,"u9",7,3,0
82,"u9",12,9,19
82,"u9",17,94,63
82,"u9",22,357,71
82,"u9",27,120,15
82,"u9",32,80,3
82,"u9",37,17,7
82,"u9",42,10,2
82,"u9",47,9,2
82,"u9",52,3,1
83,"u1",7,0,1
83,"u1",12,7,9
83,"u1",17,28,4
83,"u1",22,203,18
83,"u1",27,98,60
83,"u1",32,40,5
83,"u1",37,63,3
83,"u1",42,39,3
83,"u1",47,21,2
83,"u1",52,11,0
83,"u2",7,10,0
83,"u2",12,26,7
83,"u2",17,169,44
83,"u2",22,279,11
83,"u2",27,85,6
83,"u2",32,50,7
83,"u2",37,18,1
83,"u2",42,41,1
83,"u2",47,23,1
83,"u2",52,12,0
83,"u3",7,3,2
83,"u3",12,14,0
83,"u3",17,35,24
83,"u3",22,25,26
83,"u3",27,69,21
83,"u3",32,272,35
83,"u3",37,94,11
83,"u3",42,174,9
83,"u3",47,50,3
83,"u3",52,16,0
83,"u4",7,4,4
83,"u4",12,23,8
83,"u4",17,51,15
83,"u4",22,174,8
83,"u4",27,175,11
83,"u4",32,66,2
83,"u4",37,49,0
83,"u4",42,34,0
83,"u4",47,49,2
83,"u4",52,33,2
83,"u5",7,3,4
83,"u5",12,13,7
83,"u5",17,33,22
83,"u5",22,44,30
83,"u5",27,81,47
83,"u5",32,25,29
83,"u5",37,62,49
83,"u5",42,88,22
83,"u5",47,176,8
83,"u5",52,46,5
83,"u6",7,6,2
83,"u6",12,12,3
83,"u6",17,25,5
83,"u6",22,50,3
83,"u6",27,278,5
83,"u6",32,116,8
83,"u6",37,66,7
83,"u6",42,88,1
83,"u6",47,51,1
83,"u6",52,7,0
83,"u7",7,3,1
83,"u7",12,38,5
83,"u7",17,64,2
83,"u7",22,53,4
83,"u7",27,51,0
83,"u7",32,85,18
83,"u7",37,124,18
83,"u7",42,175,10
83,"u7",47,69,4
83,"u7",52,24,3
83,"u8",7,4,1
83,"u8",12,7,0
83,"u8",17,49,13
83,"u8",22,66,65
83,"u8",27,134,35
83,"u8",32,180,51
83,"u8",37,138,26
83,"u8",42,70,7
83,"u8",47,16,1
83,"u8",52,8,0
83,"u9",7,7,4
83,"u9",12,32,0
83,"u9",17,32,26
83,"u9",22,59,7
83,"u9",27,161,9
83,"u9",32,117,2
83,"u9",37,93,1
83,"u9",42,48,0
83,"u9",47,21,0
83,"u9",52,34,1
84,"u1",7,7,0
84,"u1",12,19,4
84,"u1",17,30,4
84,"u1",22,104,21
84,"u1",27,91,8
84,"u1",32,65,25
84,"u1",37,74,23
84,"u1",42,80,5
84,"u1",47,40,1
84,"u1",52,27,1
84,"u2",7,11,2
84,"u2",12,7,3
84,"u2",17,22,36
84,"u2",22,104,18
84,"u2",27,177,36
84,"u2",32,153,58
84,"u2",37,45,14
84,"u2",42,20,2
84,"u2",47,12,2
84,"u2",52,20,1
84,"u3",7,2,1
84,"u3",12,11,2
84,"u3",17,28,58
84,"u3",22,74,24
84,"u3",27,92,42
84,"u3",32,25,106
84,"u3",37,37,56
84,"u3",42,41,45
84,"u3",47,27,33
84,"u3",52,58,1
84,"u4",7,1,3
84,"u4",12,3,1
84,"u4",17,30,17
84,"u4",22,35,74
84,"u4",27,43,17
84,"u4",32,166,77
84,"u4",37,116,7
84,"u4",42,43,9
84,"u4",47,11,3
84,"u4",52,5,2
84,"u5",7,5,0
84,"u5",12,12,5
84,"u5",17,16,8
84,"u5",22,15,20
84,"u5",27,60,15
84,"u5",32,233,37
84,"u5",37,165,20
84,"u5",42,138,0
84,"u5",47,19,3
84,"u5",52,10,1
84,"u6",7,2,0
84,"u6",12,2,1
84,"u6",17,17,10
84,"u6",22,35,2
84,"u6",27,39,4
84,"u6",32,86,19
84,"u6",37,58,30
84,"u6",42,81,13
84,"u6",47,23,7
84,"u6",52,20,6
84,"u7",7,3,2
84,"u7",12,3,1
84,"u7",17,30,19
84,"u7",22,90,80
84,"u7",27,61,16
84,"u7",32,164,15
84,"u7",37,234,35
84,"u7",42,98,16
84,"u7",47,48,2
84,"u7",52,12,2
84,"u8",7,2,0
84,"u8",12,27,3
84,"u8",17,69,3
84,"u8",22,139,25
84,"u8",27,132,32
84,"u8",32,35,15
84,"u8",37,19,8
84,"u8",42,18,1
84,"u8",47,30,6
84,"u8",52,62,4
84,"u9",7,2,6
84,"u9",12,4,8
84,"u9",17,28,11
84,"u9",22,53,29
84,"u9",27,30,143
84,"u9",32,30,106
84,"u9",37,47,22
84,"u9",42,31,21
84,"u9",47,58,9
84,"u9",52,25,2
85,"u1",7,3,2
85,"u1",12,4,2
85,"u1",17,18,6
85,"u1",22,50,9
85,"u1",27,262,0
85,"u1",32,191,2
85,"u1",37,109,3
85,"u1",42,46,0
85,"u1",47,43,0
85,"u1",52,31,0
85,"u2",7,6,2
85,"u2",12,55,6
85,"u2",17,165,2
85,"u2",22,62,1
85,"u2",27,16,3
85,"u2",32,51,10
85,"u2",37,42,5
85,"u2",42,57,1
85,"u2",47,46,1
85,"u2",52,46,0
85,"u3",7,3,3
85,"u3",12,14,3
85,"u3",17,47,15
85,"u3",22,102,30
85,"u3",27,97,60
85,"u3",32,50,19
85,"u3",37,24,2
85,"u3",42,13,16
85,"u3",47,22,2
85,"u3",52,2,4
85,"u4",7,3,2
85,"u4",12,33,15
85,"u4",17,138,23
85,"u4",22,63,45
85,"u4",27,92,25
85,"u4",32,67,20
85,"u4",37,53,12
85,"u4",42,48,16
85,"u4",47,41,6
85,"u4",52,26,9
85,"u5",7,1,0
85,"u5",12,4,1
85,"u5",17,31,29
85,"u5",22,53,71
85,"u5",27,43,37
85,"u5",32,68,31
85,"u5",37,53,3
85,"u5",42,138,6
85,"u5",47,36,0
85,"u5",52,8,1
85,"u6",7,3,1
85,"u6",12,16,11
85,"u6",17,204,13
85,"u6",22,259,26
85,"u6",27,119,15
85,"u6",32,146,2
85,"u6",37,17,4
85,"u6",42,6,1
85,"u6",47,9,0
85,"u6",52,5,0
85,"u7",7,4,0
85,"u7",12,10,3
85,"u7",17,5,15
85,"u7",22,24,78
85,"u7",27,121,46
85,"u7",32,64,11
85,"u7",37,30,28
85,"u7",42,32,15
85,"u7",47,22,12
85,"u7",52,13,3
85,"u8",7,3,3
85,"u8",12,17,9
85,"u8",17,41,40
85,"u8",22,96,45
85,"u8",27,222,36
85,"u8",32,123,18
85,"u8",37,40,21
85,"u8",42,40,10
85,"u8",47,7,5
85,"u8",52,18,4
85,"u9",7,1,0
85,"u9",12,3,5
85,"u9",17,13,5
85,"u9",22,17,3
85,"u9",27,19,7
85,"u9",32,41,55
85,"u9",37,87,12
85,"u9",42,276,10
85,"u9",47,104,26
85,"u9",52,45,2
86,"u1",7,3,2
86,"u1",12,11,1
86,"u1",17,71,15
86,"u1",22,31,26
86,"u1",27,124,46
86,"u1",32,189,38
86,"u1",37,303,8
86,"u1",42,43,1
86,"u1",47,9,1
86,"u1",52,4,1
86,"u2",7,3,0
86,"u2",12,13,2
86,"u2",17,36,15
86,"u2",22,38,49
86,"u2",27,110,68
86,"u2",32,243,19
86,"u2",37,35,30
86,"u2",42,7,7
86,"u2",47,1,2
86,"u2",52,11,2
86,"u3",7,1,1
86,"u3",12,11,10
86,"u3",17,27,4
86,"u3",22,48,19
86,"u3",27,114,35
86,"u3",32,162,14
86,"u3",37,54,44
86,"u3",42,42,29
86,"u3",47,38,8
86,"u3",52,23,15
86,"u4",7,6,4
86,"u4",12,22,6
86,"u4",17,90,2
86,"u4",22,92,13
86,"u4",27,106,5
86,"u4",32,60,6
86,"u4",37,38,2
86,"u4",42,25,0
86,"u4",47,18,0
86,"u4",52,27,0
86,"u5",7,1,2
86,"u5",12,5,12
86,"u5",17,39,3
86,"u5",22,107,45
86,"u5",27,132,56
86,"u5",32,96,41
86,"u5",37,77,7
86,"u5",42,33,6
86,"u5",47,9,6
86,"u5",52,7,2
86,"u6",7,3,1
86,"u6",12,12,1
86,"u6",17,12,5
86,"u6",22,45,2
86,"u6",27,167,12
86,"u6",32,218,4
86,"u6",37,82,0
86,"u6",42,33,1
86,"u6",47,26,0
86,"u6",52,36,0
86,"u7",7,3,6
86,"u7",12,26,11
86,"u7",17,77,37
86,"u7",22,143,101
86,"u7",27,74,103
86,"u7",32,45,26
86,"u7",37,34,12
86,"u7",42,9,11
86,"u7",47,11,3
86,"u7",52,3,9
86,"u8",7,9,0
86,"u8",12,13,2
86,"u8",17,22,7
86,"u8",22,93,19
86,"u8",27,121,19
86,"u8",32,61,20
86,"u8",37,52,19
86,"u8",42,44,2
86,"u8",47,9,0
86,"u8",52,8,2
86,"u9",7,0,0
86,"u9",12,3,3
86,"u9",17,6,3
86,"u9",22,53,4
86,"u9",27,47,21
86,"u9",32,69,6
86,"u9",37,58,5
86,"u9",42,27,1
86,"u9",47,18,2
86,"u9",52,20,4
87,"u1",7,2,2
87,"u1",12,19,5
87,"u1",17,23,31
87,"u1",22,65,40
87,"u1",27,154,20
87,"u1",32,115,36
87,"u1",37,19,12
87,"u1",42,11,1
87,"u1",47,21,8
87,"u1",52,4,2
87,"u2",7,12,5
87,"u2",12,14,0
87,"u2",17,24,2
87,"u2",22,80,7
87,"u2",27,60,6
87,"u2",32,63,2
87,"u2",37,24,4
87,"u2",42,11,0
87,"u2",47,5,0
87,"u2",52,5,0
87,"u3",7,1,3
87,"u3",12,2,6
87,"u3",17,5,6
87,"u3",22,23,6
87,"u3",27,42,10
87,"u3",32,228,20
87,"u3",37,142,5
87,"u3",42,32,7
87,"u3",47,16,3
87,"u3",52,25,4
87,"u4",7,2,0
87,"u4",12,20,1
87,"u4",17,122,10
87,"u4",22,27,32
87,"u4",27,127,60
87,"u4",32,211,9
87,"u4",37,95,5
87,"u4",42,13,5
87,"u4",47,28,1
87,"u4",52,30,0
87,"u5",7,5,0
87,"u5",12,7,3
87,"u5",17,15,1
87,"u5",22,28,2
87,"u5",27,21,21
87,"u5",32,34,4
87,"u5",37,34,52
87,"u5",42,94,19
87,"u5",47,48,30
87,"u5",52,11,5
87,"u6",7,5,0
87,"u6",12,6,5
87,"u6",17,21,2
87,"u6",22,14,20
87,"u6",27,143,16
87,"u6",32,100,13
87,"u6",37,82,28
87,"u6",42,51,4
87,"u6",47,52,8
87,"u6",52,72,1
87,"u7",7,2,7
87,"u7",12,12,5
87,"u7",17,46,8
87,"u7",22,135,107
87,"u7",27,181,143
87,"u7",32,106,17
87,"u7",37,67,2
87,"u7",42,28,1
87,"u7",47,47,1
87,"u7",52,19,1
87,"u8",7,8,1
87,"u8",12,14,18
87,"u8",17,33,11
87,"u8",22,226,15
87,"u8",27,88,11
87,"u8",32,25,10
87,"u8",37,12,6
87,"u8",42,62,10
87,"u8",47,32,5
87,"u8",52,7,4
87,"u9",7,6,0
87,"u9",12,14,7
87,"u9",17,27,26
87,"u9",22,121,51
87,"u9",27,240,43
87,"u9",32,305,59
87,"u9",37,55,3
87,"u9",42,28,6
87,"u9",47,14,1
87,"u9",52,23,4
88,"u1",7,0,0
88,"u1",12,4,8
88,"u1",17,5,14
88,"u1",22,21,15
88,"u1",27,21,120
88,"u1",32,92,29
88,"u1",37,22,52
88,"u1",42,28,31
88,"u1",47,15,20
88,"u1",52,21,14
88,"u2",7,0,2
88,"u2",12,9,3
88,"u2",17,6,0
88,"u2",22,34,5
88,"u2",27,36,9
88,"u2",32,22,19
88,"u2",37,66,3
88,"u2",42,141,22
88,"u2",47,85,26
88,"u2",52,41,0
88,"u3",7,1,3
88,"u3",12,8,6
88,"u3",17,8,1
88,"u3",22,24,7
88,"u3",27,79,9
88,"u3",32,53,40
88,"u3",37,18,47
88,"u3",42,44,87
88,"u3",47,57,43
88,"u3",52,17,3
88,"u4",7,0,0
88,"u4",12,2,4
88,"u4",17,12,6
88,"u4",22,26,11
88,"u4",27,89,5
88,"u4",32,59,6
88,"u4",37,112,14
88,"u4",42,98,5
88,"u4",47,43,1
88,"u4",52,44,0
88,"u5",7,3,0
88,"u5",12,15,0
88,"u5",17,31,12
88,"u5",22,25,16
88,"u5",27,201,54
88,"u5",32,546,7
88,"u5",37,70,4
88,"u5",42,94,0
88,"u5",47,71,1
88,"u5",52,53,0
88,"u6",7,5,2
88,"u6",12,1,7
88,"u6",17,32,19
88,"u6",22,51,38
88,"u6",27,72,32
88,"u6",32,74,8
88,"u6",37,39,22
88,"u6",42,49,10
88,"u6",47,24,14
88,"u6",52,13,3
88,"u7",7,1,1
88,"u7",12,4,4
88,"u7",17,38,5
88,"u7",22,82,12
88,"u7",27,95,19
88,"u7",32,41,8
88,"u7",37,23,11
88,"u7",42,49,1
88,"u7",47,54,3
88,"u7",52,18,0
88,"u8",7,3,0
88,"u8",12,17,1
88,"u8",17,50,17
88,"u8",22,255,21
88,"u8",27,207,16
88,"u8",32,25,6
88,"u8",37,19,3
88,"u8",42,9,2
88,"u8",47,5,3
88,"u8",52,5,2
88,"u9",7,1,1
88,"u9",12,39,4
88,"u9",17,141,4
88,"u9",22,110,6
88,"u9",27,116,16
88,"u9",32,78,23
88,"u9",37,29,4
88,"u9",42,8,0
88,"u9",47,7,9
88,"u9",52,28,4
89,"u1",7,3,1
89,"u1",12,17,3
89,"u1",17,89,17
89,"u1",22,97,14
89,"u1",27,271,9
89,"u1",32,64,15
89,"u1",37,13,2
89,"u1",42,27,0
89,"u1",47,14,1
89,"u1",52,27,2
89,"u2",7,1,7
89,"u2",12,11,3
89,"u2",17,29,4
89,"u2",22,171,23
89,"u2",27,152,62
89,"u2",32,102,16
89,"u2",37,43,2
89,"u2",42,39,0
89,"u2",47,33,0
89,"u2",52,2,1
89,"u3",7,4,2
89,"u3",12,23,1
89,"u3",17,55,42
89,"u3",22,82,17
89,"u3",27,124,20
89,"u3",32,117,32
89,"u3",37,140,10
89,"u3",42,103,5
89,"u3",47,56,7
89,"u3",52,13,0
89,"u4",7,3,3
89,"u4",12,5,2
89,"u4",17,28,9
89,"u4",22,107,6
89,"u4",27,69,7
89,"u4",32,48,4
89,"u4",37,69,3
89,"u4",42,18,0
89,"u4",47,14,0
89,"u4",52,5,1
89,"u5",7,1,1
89,"u5",12,3,0
89,"u5",17,53,31
89,"u5",22,176,57
89,"u5",27,122,21
89,"u5",32,26,1
89,"u5",37,13,35
89,"u5",42,4,0
89,"u5",47,6,3
89,"u5",52,7,0
89,"u6",7,4,1
89,"u6",12,15,1
89,"u6",17,135,26
89,"u6",22,282,9
89,"u6",27,93,7
89,"u6",32,52,2
89,"u6",37,24,2
89,"u6",42,13,0
89,"u6",47,6,0
89,"u6",52,4,0
89,"u7",7,5,0
89,"u7",12,7,1
89,"u7",17,27,15
89,"u7",22,8,23
89,"u7",27,35,10
89,"u7",32,31,40
89,"u7",37,31,12
89,"u7",42,37,35
89,"u7",47,24,74
89,"u7",52,67,34
89,"u8",7,9,0
89,"u8",12,10,3
89,"u8",17,54,17
89,"u8",22,60,9
89,"u8",27,77,17
89,"u8",32,176,8
89,"u8",37,104,5
89,"u8",42,28,12
89,"u8",47,15,2
89,"u8",52,9,2
89,"u9",7,3,1
89,"u9",12,10,7
89,"u9",17,4,6
89,"u9",22,13,12
89,"u9",27,15,1
89,"u9",32,42,27
89,"u9",37,54,4
89,"u9",42,41,10
89,"u9",47,14,7
89,"u9",52,36,5
90,"u1",7,1,0
90,"u1",12,15,0
90,"u1",17,136,3
90,"u1",22,115,2
90,"u1",27,60,5
90,"u1",32,11,2
90,"u1",37,19,3
90,"u1",42,37,6
90,"u1",47,21,2
90,"u1",52,18,3
90,"u2",7,1,0
90,"u2",12,2,1
90,"u2",17,13,9
90,"u2",22,100,9
90,"u2",27,223,18
90,"u2",32,178,3
90,"u2",37,88,3
90,"u2",42,41,1
90,"u2",47,23,0
90,"u2",52,30,0
90,"u3",7,2,2
90,"u3",12,1,0
90,"u3",17,3,6
90,"u3",22,53,29
90,"u3",27,186,9
90,"u3",32,125,3
90,"u3",37,91,8
90,"u3",42,38,6
90,"u3",47,14,7
90,"u3",52,8,5
90,"u4",7,2,2
90,"u4",12,7,9
90,"u4",17,48,8
90,"u4",22,104,26
90,"u4",27,106,46
90,"u4",32,95,6
90,"u4",37,33,24
90,"u4",42,86,11
90,"u4",47,51,1
90,"u4",52,41,4
90,"u5",7,3,1
90,"u5",12,7,3
90,"u5",17,10,6
90,"u5",22,87,5
90,"u5",27,67,33
90,"u5",32,84,55
90,"u5",37,127,18
90,"u5",42,27,10
90,"u5",47,39,7
90,"u5",52,13,3
90,"u6",7,5,0
90,"u6",12,62,4
90,"u6",17,199,9
90,"u6",22,181,5
90,"u6",27,65,2
90,"u6",32,51,1
90,"u6",37,66,0
90,"u6",42,29,1
90,"u6",47,21,1
90,"u6",52,19,0
90,"u7",7,5,2
90,"u7",12,12,9
90,"u7",17,36,5
90,"u7",22,75,19
90,"u7",27,134,41
90,"u7",32,80,11
90,"u7",37,59,3
90,"u7",42,34,3
90,"u7",47,23,0
90,"u7",52,102,0
90,"u8",7,2,1
90,"u8",12,6,1
90,"u8",17,4,7
90,"u8",22,19,7
90,"u8",27,101,2
90,"u8",32,187,31
90,"u8",37,132,27
90,"u8",42,61,7
90,"u8",47,45,5
90,"u8",52,6,0
90,"u9",7,2,1
90,"u9",12,15,3
90,"u9",17,27,28
90,"u9",22,86,143
90,"u9",27,59,99
90,"u9",32,44,82
90,"u9",37,16,26
90,"u9",42,15,116
90,"u9",47,6,43
90,"u9",52,12,6
91,"u1",7,1,3
91,"u1",12,9,0
91,"u1",17,27,23
91,"u1",22,76,54
91,"u1",27,152,42
91,"u1",32,240,25
91,"u1",37,135,11
91,"u1",42,57,1
91,"u1",47,30,2
91,"u1",52,9,0
91,"u2",7,4,3
91,"u2",12,17,7
91,"u2",17,39,32
91,"u2",22,137,16
91,"u2",27,31,24
91,"u2",32,8,7
91,"u2",37,20,10
91,"u2",42,34,0
91,"u2",47,36,10
91,"u2",52,24,4
91,"u3",7,3,1
91,"u3",12,12,0
91,"u3",17,35,5
91,"u3",22,60,34
91,"u3",27,134,77
91,"u3",32,235,33
91,"u3",37,23,74
91,"u3",42,10,36
91,"u3",47,3,7
91,"u3",52,3,1
91,"u4",7,5,1
91,"u4",12,27,5
91,"u4",17,90,23
91,"u4",22,45,25
91,"u4",27,106,15
91,"u4",32,51,7
91,"u4",37,28,3
91,"u4",42,32,0
91,"u4",47,25,12
91,"u4",52,3,1
91,"u5",7,1,0
91,"u5",12,6,0
91,"u5",17,17,10
91,"u5",22,96,17
91,"u5",27,89,61
