"b","unit","day","dentadult"
84,"u9",12,19
84,"u9",17,14
84,"u9",22,16
84,"u9",27,82
84,"u9",32,208
84,"u9",37,143
84,"u9",42,48
84,"u9",47,21
84,"u9",52,16
84,"u10",7,9
84,"u10",12,34
84,"u10",17,88
84,"u10",22,147
84,"u10",27,186
84,"u10",32,58
84,"u10",37,93
84,"u10",42,41
84,"u10",47,45
84,"u10",52,38
85,"u1",7,0
85,"u1",12,15
85,"u1",17,46
85,"u1",22,114
85,"u1",27,117
85,"u1",32,92
85,"u1",37,118
85,"u1",42,70
85,"u1",47,301
85,"u1",52,41
85,"u2",7,2
85,"u2",12,10
85,"u2",17,32
85,"u2",22,53
85,"u2",27,234
85,"u2",32,202
85,"u2",37,19
85,"u2",42,30
85,"u2",47,13
85,"u2",52,1
85,"u3",7,2
85,"u3",12,6
85,"u3",17,22
85,"u3",22,58
85,"u3",27,116
85,"u3",32,160
85,"u3",37,276
85,"u3",42,59
85,"u3",47,16
85,"u3",52,4
85,"u4",7,2
85,"u4",12,9
85,"u4",17,20
85,"u4",22,168
85,"u4",27,160
85,"u4",32,181
85,"u4",37,56
85,"u4",42,25
85,"u4",47,36
85,"u4",52,43
85,"u5",7,8
85,"u5",12,12
85,"u5",17,51
85,"u5",22,185
85,"u5",27,219
85,"u5",32,184
85,"u5",37,489
85,"u5",42,141
85,"u5",47,111
85,"u5",52,151
85,"u6",7,3
85,"u6",12,9
85,"u6",17,6
85,"u6",22,9
85,"u6",27,55
85,"u6",32,113
85,"u6",37,173
85,"u6",42,138
85,"u6",47,85
85,"u6",52,55
85,"u7",7,3
85,"u7",12,20
85,"u7",17,60
85,"u7",22,199
85,"u7",27,198
85,"u7",32,289
85,"u7",37,161
85,"u7",42,103
85,"u7",47,134
85,"u7",52,164
85,"u8",7,0
85,"u8",12,4
85,"u8",17,16
85,"u8",22,78
85,"u8",27,294
85,"u8",32,152
85,"u8",37,78
85,"u8",42,30
85,"u8",47,62
85,"u8",52,26
85,"u9",7,11
85,"u9",12,16
85,"u9",17,39
85,"u9",22,50
85,"u9",27,112
85,"u9",32,357
85,"u9",37,615
85,"u9",42,437
85,"u9",47,557
85,"u9",52,246
85,"u10",7,2
85,"u10",12,16
85,"u10",17,59
85,"u10",22,140
85,"u10",27,277
85,"u10",32,293
85,"u10",37,155
85,"u10",42,72
85,"u10",47,48
85,"u10",52,135
86,"u1",7,2
86,"u1",12,12
86,"u1",17,12
86,"u1",22,43
86,"u1",27,90
86,"u1",32,90
86,"u1",37,142
86,"u1",42,161
86,"u1",47,47
86,"u1",52,45
86,"u2",7,2
86,"u2",12,17
86,"u2",17,53
86,"u2",22,95
86,"u2",27,37
86,"u2",32,132
86,"u2",37,74
86,"u2",42,55
86,"u2",47,114
86,"u2",52,126
86,"u3",7,5
86,"u3",12,8
86,"u3",17,25
86,"u3",22,47
86,"u3",27,230
86,"u3",32,210
86,"u3",37,66
86,"u3",42,34
86,"u3",47,82
86,"u3",52,100
86,"u4",7,1
86,"u4",12,33
86,"u4",17,115
86,"u4",22,37
86,"u4",27,317
86,"u4",32,190
86,"u4",37,345
86,"u4",42,246
86,"u4",47,50
86,"u4",52,53
86,"u5",7,1
86,"u5",12,25
86,"u5",17,154
86,"u5",22,263
86,"u5",27,132
86,"u5",32,80
86,"u5",37,184
86,"u5",42,277
86,"u5",47,47
86,"u5",52,104
86,"u6",7,7
86,"u6",12,5
86,"u6",17,17
86,"u6",22,37
86,"u6",27,117
86,"u6",32,189
86,"u6",37,229
86,"u6",42,282
86,"u6",47,91
86,"u6",52,55
86,"u7",7,4
86,"u7",12,15
86,"u7",17,138
86,"u7",22,163
86,"u7",27,321
86,"u7",32,311
86,"u7",37,418
86,"u7",42,177
86,"u7",47,176
86,"u7",52,185
86,"u8",7,1
86,"u8",12,15
86,"u8",17,57
86,"u8",22,188
86,"u8",27,174
86,"u8",32,269
86,"u8",37,82
86,"u8",42,157
86,"u8",47,111
86,"u8",52,139
86,"u9",7,2
86,"u9",12,6
86,"u9",17,50
86,"u9",22,247
86,"u9",27,197
86,"u9",32,392
86,"u9",37,124
86,"u9",42,284
86,"u9",47,326
86,"u9",52,135
86,"u10",7,4
86,"u10",12,29
86,"u10",17,123
86,"u10",22,198
86,"u10",27,74
86,"u10",32,192
86,"u10",37,38
86,"u10",42,62
86,"u10",47,34
86,"u10",52,88
87,"u1",7,1
87,"u1",12,16
87,"u1",17,33
87,"u1",22,102
87,"u1",27,291
87,"u1",32,243
87,"u1",37,93
87,"u1",42,41
87,"u1",47,41
87,"u1",52,21
87,"u2",7,7
87,"u2",12,3
87,"u2",17,50
87,"u2",22,128
87,"u2",27,172
87,"u2",32,41
87,"u2",37,57
87,"u2",42,71
87,"u2",47,51
87,"u2",52,48
87,"u3",7,10
87,"u3",12,23
87,"u3",17,85
87,"u3",22,305
87,"u3",27,190
87,"u3",32,90
87,"u3",37,93
87,"u3",42,80
87,"u3",47,56
87,"u3",52,76
87,"u4",7,6
87,"u4",12,2
87,"u4",17,31
87,"u4",22,133
87,"u4",27,410
87,"u4",32,281
87,"u4",37,75
87,"u4",42,16
87,"u4",47,25
87,"u4",52,15
87,"u5",7,5
87,"u5",12,23
87,"u5",17,73
87,"u5",22,153
87,"u5",27,102
87,"u5",32,73
87,"u5",37,24
87,"u5",42,22
87,"u5",47,68
87,"u5",52,174
87,"u6",7,6
87,"u6",12,51
87,"u6",17,137
87,"u6",22,206
87,"u6",27,259
87,"u6",32,75
87,"u6",37,99
87,"u6",42,71
87,"u6",47,86
87,"u6",52,63
87,"u7",7,3
87,"u7",12,15
87,"u7",17,51
87,"u7",22,251
87,"u7",27,550
87,"u7",32,125
87,"u7",37,311
87,"u7",42,158
87,"u7",47,103
87,"u7",52,116
87,"u8",7,3
87,"u8",12,2
87,"u8",17,6
87,"u8",22,16
87,"u8",27,21
87,"u8",32,33
87,"u8",37,186
87,"u8",42,192
87,"u8",47,142
87,"u8",52,77
87,"u9",7,3
87,"u9",12,18
87,"u9",17,19
87,"u9",22,88
87,"u9",27,115
87,"u9",32,245
87,"u9",37,149
87,"u9",42,386
87,"u9",47,99
87,"u9",52,76
87,"u10",7,1
87,"u10",12,6
87,"u10",17,6
87,"u10",22,38
87,"u10",27,114
87,"u10",32,110
87,"u10",37,119
87,"u10",42,135
87,"u10",47,95
87,"u10",52,42
88,"u1",7,3
88,"u1",12,8
88,"u1",17,23
88,"u1",22,25
88,"u1",27,144
88,"u1",32,119
88,"u1",37,192
88,"u1",42,272
88,"u1",47,410
88,"u1",52,92
88,"u2",7,2
88,"u2",12,6
88,"u2",17,53
88,"u2",22,52
88,"u2",27,110
88,"u2",32,252
88,"u2",37,72
88,"u2",42,135
88,"u2",47,60
88,"u2",52,35
88,"u3",7,4
88,"u3",12,7
88,"u3",17,25
88,"u3",22,58
88,"u3",27,75
88,"u3",32,97
88,"u3",37,104
88,"u3",42,134
88,"u3",47,171
88,"u3",52,148
88,"u4",7,7
88,"u4",12,15
88,"u4",17,86
88,"u4",22,168
88,"u4",27,138
88,"u4",32,80
88,"u4",37,151
88,"u4",42,66
88,"u4",47,103
88,"u4",52,79
88,"u5",7,3
88,"u5",12,25
88,"u5",17,52
88,"u5",22,132
88,"u5",27,91
88,"u5",32,62
88,"u5",37,164
88,"u5",42,151
88,"u5",47,68
88,"u5",52,56
88,"u6",7,3
88,"u6",12,5
88,"u6",17,18
88,"u6",22,106
88,"u6",27,163
88,"u6",32,448
88,"u6",37,129
88,"u6",42,44
88,"u6",47,19
88,"u6",52,12
88,"u7",7,3
88,"u7",12,9
88,"u7",17,29
88,"u7",22,170
88,"u7",27,43
88,"u7",32,46
88,"u7",37,50
88,"u7",42,53
88,"u7",47,38
88,"u7",52,38
88,"u8",7,5
88,"u8",12,7
88,"u8",17,12
88,"u8",22,87
88,"u8",27,211
88,"u8",32,220
88,"u8",37,183
88,"u8",42,85
88,"u8",47,48
88,"u8",52,66
88,"u9",7,0
88,"u9",12,9
88,"u9",17,32
88,"u9",22,96
88,"u9",27,452
88,"u9",32,393
88,"u9",37,352
88,"u9",42,336
88,"u9",47,60
88,"u9",52,90
88,"u10",7,4
88,"u10",12,4
88,"u10",17,39
88,"u10",22,71
88,"u10",27,242
88,"u10",32,128
88,"u10",37,48
88,"u10",42,35
88,"u10",47,16
88,"u10",52,29
89,"u1",7,6
89,"u1",12,16
89,"u1",17,77
89,"u1",22,192
89,"u1",27,289
89,"u1",32,464
89,"u1",37,97
89,"u1",42,109
89,"u1",47,85
89,"u1",52,150
89,"u2",7,3
89,"u2",12,13
89,"u2",17,65
89,"u2",22,106
89,"u2",27,107
89,"u2",32,114
89,"u2",37,172
89,"u2",42,64
89,"u2",47,68
89,"u2",52,62
89,"u3",7,3
89,"u3",12,15
89,"u3",17,47
89,"u3",22,134
89,"u3",27,114
89,"u3",32,96
89,"u3",37,52
89,"u3",42,194
89,"u3",47,381
89,"u3",52,353
89,"u4",7,3
89,"u4",12,50
89,"u4",17,171
89,"u4",22,205
89,"u4",27,86
89,"u4",32,121
89,"u4",37,77
89,"u4",42,72
89,"u4",47,165
89,"u4",52,86
89,"u5",7,8
89,"u5",12,37
89,"u5",17,116
89,"u5",22,204
89,"u5",27,418
89,"u5",32,174
89,"u5",37,281
89,"u5",42,167
89,"u5",47,34
89,"u5",52,41
89,"u6",7,7
89,"u6",12,13
89,"u6",17,39
89,"u6",22,47
89,"u6",27,143
89,"u6",32,98
89,"u6",37,38
89,"u6",42,132
89,"u6",47,43
89,"u6",52,78
89,"u7",7,3
89,"u7",12,6
89,"u7",17,16
89,"u7",22,75
89,"u7",27,83
89,"u7",32,94
89,"u7",37,160
89,"u7",42,51
89,"u7",47,67
89,"u7",52,27
89,"u8",7,3
89,"u8",12,15
89,"u8",17,66
89,"u8",22,252
89,"u8",27,287
89,"u8",32,98
89,"u8",37,41
89,"u8",42,42
89,"u8",47,61
89,"u8",52,78
89,"u9",7,2
89,"u9",12,13
89,"u9",17,36
89,"u9",22,138
89,"u9",27,137
89,"u9",32,34
89,"u9",37,71
89,"u9",42,96
89,"u9",47,63
89,"u9",52,48
89,"u10",7,8
89,"u10",12,20
89,"u10",17,154
89,"u10",22,301
89,"u10",27,81
89,"u10",32,47
89,"u10",37,88
89,"u10",42,46
89,"u10",47,16
89,"u10",52,9
90,"u1",7,4
90,"u1",12,7
90,"u1",17,13
90,"u1",22,51
90,"u1",27,226
90,"u1",32,148
90,"u1",37,102
90,"u1",42,47
90,"u1",47,45
90,"u1",52,95
90,"u2",7,4
90,"u2",12,4
90,"u2",17,29
90,"u2",22,269
90,"u2",27,223
90,"u2",32,85
90,"u2",37,52
90,"u2",42,53
90,"u2",47,75
90,"u2",52,59
90,"u3",7,1
90,"u3",12,4
90,"u3",17,21
90,"u3",22,85
90,"u3",27,78
90,"u3",32,156
90,"u3",37,151
90,"u3",42,78
90,"u3",47,103
90,"u3",52,84
90,"u4",7,2
90,"u4",12,11
90,"u4",17,30
90,"u4",22,389
90,"u4",27,122
90,"u4",32,107
90,"u4",37,79
90,"u4",42,110
90,"u4",47,38
90,"u4",52,36
90,"u5",7,3
90,"u5",12,9
90,"u5",17,30
90,"u5",22,106
90,"u5",27,110
90,"u5",32,132
90,"u5",37,126
90,"u5",42,170
90,"u5",47,26
90,"u5",52,18
90,"u6",7,13
90,"u6",12,20
90,"u6",17,15
90,"u6",22,87
90,"u6",27,137
90,"u6",32,283
90,"u6",37,309
90,"u6",42,458
90,"u6",47,250
90,"u6",52,350
90,"u7",7,1
90,"u7",12,13
90,"u7",17,61
90,"u7",22,334
90,"u7",27,467
90,"u7",32,509
90,"u7",37,220
90,"u7",42,442
90,"u7",47,165
90,"u7",52,152
90,"u8",7,3
90,"u8",12,65
90,"u8",17,143
90,"u8",22,229
90,"u8",27,183
90,"u8",32,248
90,"u8",37,247
90,"u8",42,86
90,"u8",47,85
90,"u8",52,23
90,"u9",7,8
90,"u9",12,4
90,"u9",17,35
90,"u9",22,35
90,"u9",27,44
90,"u9",32,36
90,"u9",37,93
90,"u9",42,97
90,"u9",47,168
90,"u9",52,102
90,"u10",7,2
90,"u10",12,12
90,"u10",17,25
90,"u10",22,138
90,"u10",27,56
90,"u10",32,81
90,"u10",37,31
90,"u10",42,30
90,"u10",47,28
90,"u10",52,34
91,"u1",7,1
91,"u1",12,8
91,"u1",17,32
91,"u1",22,107
91,"u1",27,476
91,"u1",32,379
91,"u1",37,364
91,"u1",42,262
91,"u1",47,83
91,"u1",52,60
91,"u2",7,6
91,"u2",12,54
91,"u2",17,146
91,"u2",22,159
91,"u2",27,69
91,"u2",32,108
91,"u2",37,81
91,"u2",42,78
91,"u2",47,110
91,"u2",52,23
91,"u3",7,11
91,"u3",12,11
91,"u3",17,18
91,"u3",22,39
91,"u3",27,119
91,"u3",32,141
91,"u3",37,70
91,"u3",42,27
91,"u3",47,16
91,"u3",52,21
91,"u4",7,2
91,"u4",12,5
91,"u4",17,3
91,"u4",22,20
91,"u4",27,53
91,"u4",32,162
91,"u4",37,156
91,"u4",42,111
91,"u4",47,117
91,"u4",52,112
91,"u5",7,1
91,"u5",12,19
91,"u5",17,44
91,"u5",22,132
91,"u5",27,228
91,"u5",32,147
91,"u5",37,44
91,"u5",42,155
91,"u5",47,389
91,"u5",52,339
91,"u6",7,3
91,"u6",12,6
91,"u6",17,36
91,"u6",22,145
91,"u6",27,174
91,"u6",32,38
91,"u6",37,48
91,"u6",42,78
91,"u6",47,50
91,"u6",52,18
91,"u7",7,3
91,"u7",12,8
91,"u7",17,39
91,"u7",22,62
91,"u7",27,73
91,"u7",32,225
91,"u7",37,328
91,"u7",42,251
91,"u7",47,133
91,"u7",52,136
91,"u8",7,0
91,"u8",12,5
91,"u8",17,24
91,"u8",22,76
91,"u8",27,126
91,"u8",32,111
91,"u8",37,76
91,"u8",42,33
91,"u8",47,44
91,"u8",52,50
91,"u9",7,0
91,"u9",12,9
91,"u9",17,12
91,"u9",22,55
91,"u9",27,148
91,"u9",32,170
91,"u9",37,131
91,"u9",42,54
91,"u9",47,70
91,"u9",52,62
91,"u10",7,3
91,"u10",12,7
91,"u10",17,29
91,"u10",22,54
91,"u10",27,148
91,"u10",32,57
91,"u10",37,51
91,"u10",42,20
91,"u10",47,50
91,"u10",52,153
92,"u1",7,3
92,"u1",12,9
92,"u1",17,22
92,"u1",22,77
92,"u1",27,175
92,"u1",32,214
92,"u1",37,268
92,"u1",42,347
92,"u1",47,356
92,"u1",52,339
92,"u2",7,6
92,"u2",12,19
92,"u2",17,29
92,"u2",22,43
92,"u2",27,313
92,"u2",32,202
92,"u2",37,162
92,"u2",42,35
92,"u2",47,11
92,"u2",52,12
92,"u3",7,9
92,"u3",12,29
92,"u3",17,263
92,"u3",22,201
92,"u3",27,306
92,"u3",32,112
92,"u3",37,133
92,"u3",42,97
92,"u3",47,177
92,"u3",52,176
92,"u4",7,4
92,"u4",12,3
92,"u4",17,36
92,"u4",22,160
92,"u4",27,162
92,"u4",32,153
92,"u4",37,295
92,"u4",42,316
92,"u4",47,436
92,"u4",52,201
92,"u5",7,11
92,"u5",12,32
92,"u5",17,35
92,"u5",22,183
92,"u5",27,148
92,"u5",32,81
92,"u5",37,39
92,"u5",42,48
92,"u5",47,231
92,"u5",52,349
92,"u6",7,5
92,"u6",12,7
92,"u6",17,17
92,"u6",22,90
92,"u6",27,90
92,"u6",32,177
92,"u6",37,129
92,"u6",42,380
92,"u6",47,699
92,"u6",52,329
92,"u7",7,1
92,"u7",12,20
92,"u7",17,60
92,"u7",22,133
92,"u7",27,358
92,"u7",32,379
92,"u7",37,343
92,"u7",42,165
92,"u7",47,40
92,"u7",52,53
92,"u8",7,4
92,"u8",12,18
92,"u8",17,108
92,"u8",22,248
92,"u8",27,396
92,"u8",32,177
92,"u8",37,85
92,"u8",42,68
92,"u8",47,52
92,"u8",52,61
92,"u9",7,8
92,"u9",12,16
92,"u9",17,93
92,"u9",22,147
92,"u9",27,544
92,"u9",32,1306
92,"u9",37,237
92,"u9",42,110
92,"u9",47,22
92,"u9",52,25
92,"u10",7,2
92,"u10",12,20
92,"u10",17,30
92,"u10",22,35
92,"u10",27,89
92,"u10",32,46
92,"u10",37,109
92,"u10",42,112
92,"u10",47,74
92,"u10",52,56
93,"u1",7,5
93,"u1",12,33
93,"u1",17,139
93,"u1",22,147
93,"u1",27,94
93,"u1",32,119
93,"u1",37,121
93,"u1",42,145
93,"u1",47,54
93,"u1",52,37
93,"u2",7,19
93,"u2",12,24
93,"u2",17,88
93,"u2",22,99
93,"u2",27,108
93,"u2",32,85
93,"u2",37,51
93,"u2",42,48
93,"u2",47,85
93,"u2",52,61
93,"u3",7,1
93,"u3",12,7
93,"u3",17,21
93,"u3",22,121
93,"u3",27,308
93,"u3",32,210
93,"u3",37,132
93,"u3",42,284
93,"u3",47,185
93,"u3",52,164
93,"u4",7,5
93,"u4",12,30
93,"u4",17,153
93,"u4",22,63
93,"u4",27,112
93,"u4",32,63
93,"u4",37,88
93,"u4",42,407
93,"u4",47,137
93,"u4",52,241
93,"u5",7,0
93,"u5",12,22
93,"u5",17,68
93,"u5",22,88
93,"u5",27,90
93,"u5",32,56
93,"u5",37,58
93,"u5",42,25
93,"u5",47,67
93,"u5",52,60
93,"u6",7,5
93,"u6",12,9
93,"u6",17,30
93,"u6",22,57
93,"u6",27,112
93,"u6",32,81
93,"u6",37,79
93,"u6",42,86
93,"u6",47,270
93,"u6",52,410
93,"u7",7,4
93,"u7",12,11
93,"u7",17,61
93,"u7",22,88
93,"u7",27,58
93,"u7",32,232
93,"u7",37,123
93,"u7",42,75
93,"u7",47,45
93,"u7",52,34
93,"u8",7,6
93,"u8",12,5
93,"u8",17,41
93,"u8",22,254
93,"u8",27,374
93,"u8",32,247
93,"u8",37,31
93,"u8",42,22
93,"u8",47,26
93,"u8",52,29
93,"u9",7,5
93,"u9",12,8
93,"u9",17,19
93,"u9",22,83
93,"u9",27,334
93,"u9",32,880
93,"u9",37,912
93,"u9",42,1536
93,"u9",47,309
93,"u9",52,52
93,"u10",7,2
93,"u10",12,2
93,"u10",17,18
93,"u10",22,127
93,"u10",27,107
93,"u10",32,199
93,"u10",37,120
93,"u10",42,119
93,"u10",47,80
93,"u10",52,94
94,"u1",7,2
94,"u1",12,18
94,"u1",17,54
94,"u1",22,211
94,"u1",27,245
94,"u1",32,386
94,"u1",37,284
94,"u1",42,26
94,"u1",47,21
94,"u1",52,22
94,"u2",7,7
94,"u2",12,20
94,"u2",17,149
94,"u2",22,80
94,"u2",27,61
94,"u2",32,111
94,"u2",37,131
94,"u2",42,138
94,"u2",47,81
94,"u2",52,130
94,"u3",7,3
94,"u3",12,18
94,"u3",17,128
94,"u3",22,154
94,"u3",27,178
94,"u3",32,311
94,"u3",37,306
94,"u3",42,381
94,"u3",47,259
94,"u3",52,82
94,"u4",7,0
94,"u4",12,31
94,"u4",17,35
94,"u4",22,39
94,"u4",27,116
94,"u4",32,92
94,"u4",37,61
94,"u4",42,96
94,"u4",47,63
94,"u4",52,103
94,"u5",7,1
94,"u5",12,13
94,"u5",17,38
94,"u5",22,119
94,"u5",27,55
94,"u5",32,64
94,"u5",37,31
94,"u5",42,34
94,"u5",47,40
94,"u5",52,88
94,"u6",7,6
94,"u6",12,63
94,"u6",17,84
94,"u6",22,167
94,"u6",27,63
94,"u6",32,92
94,"u6",37,133
94,"u6",42,80
94,"u6",47,112
94,"u6",52,94
94,"u7",7,4
94,"u7",12,10
94,"u7",17,22
94,"u7",22,180
94,"u7",27,951
94,"u7",32,1033
94,"u7",37,1314
94,"u7",42,449
94,"u7",47,363
94,"u7",52,260
94,"u8",7,3
94,"u8",12,5
94,"u8",17,32
94,"u8",22,241
94,"u8",27,95
94,"u8",32,79
94,"u8",37,59
94,"u8",42,63
94,"u8",47,90
94,"u8",52,127
94,"u9",7,9
94,"u9",12,13
94,"u9",17,92
94,"u9",22,225
94,"u9",27,305
94,"u9",32,191
94,"u9",37,143
94,"u9",42,158
94,"u9",47,43
94,"u9",52,40
94,"u10",7,4
94,"u10",12,8
94,"u10",17,19
94,"u10",22,19
94,"u10",27,59
94,"u10",32,54
94,"u10",37,115
94,"u10",42,201
94,"u10",47,167
94,"u10",52,62
95,"u1",7,4
95,"u1",12,11
95,"u1",17,35
95,"u1",22,68
95,"u1",27,84
95,"u1",32,230
95,"u1",37,271
95,"u1",42,55
95,"u1",47,106
95,"u1",52,77
95,"u2",7,1
95,"u2",12,6
95,"u2",17,23
95,"u2",22,88
95,"u2",27,353
95,"u2",32,392
95,"u2",37,589
95,"u2",42,174
95,"u2",47,161
95,"u2",52,68
95,"u3",7,4
95,"u3",12,18
95,"u3",17,38
95,"u3",22,197
95,"u3",27,98
95,"u3",32,63
95,"u3",37,94
95,"u3",42,19
95,"u3",47,18
95,"u3",52,15
95,"u4",7,5
95,"u4",12,8
95,"u4",17,11
95,"u4",22,43
95,"u4",27,100
95,"u4",32,323
95,"u4",37,101
95,"u4",42,212
95,"u4",47,164
95,"u4",52,157
95,"u5",7,2
95,"u5",12,4
95,"u5",17,24
95,"u5",22,103
95,"u5",27,437
95,"u5",32,99
95,"u5",37,47
95,"u5",42,119
95,"u5",47,153
95,"u5",52,122
95,"u6",7,5
95,"u6",12,11
95,"u6",17,50
95,"u6",22,90
95,"u6",27,106
95,"u6",32,237
95,"u6",37,206
95,"u6",42,91
95,"u6",47,76
95,"u6",52,17
95,"u7",7,6
95,"u7",12,11
95,"u7",17,78
95,"u7",22,201
95,"u7",27,146
95,"u7",32,146
95,"u7",37,43
95,"u7",42,230
95,"u7",47,96
95,"u7",52,82
95,"u8",7,7
95,"u8",12,32
95,"u8",17,66
95,"u8",22,179
95,"u8",27,541
95,"u8",32,94
95,"u8",37,177
95,"u8",42,37
95,"u8",47,25
95,"u8",52,7
95,"u9",7,5
95,"u9",12,24
95,"u9",17,101
95,"u9",22,81
95,"u9",27,334
95,"u9",32,252
95,"u9",37,76
95,"u9",42,74
95,"u9",47,67
95,"u9",52,27
95,"u10",7,7
95,"u10",12,19
95,"u10",17,69
95,"u10",22,83
95,"u10",27,144
95,"u10",32,127
95,"u10",37,103
95,"u10",42,66
95,"u10",47,61
95,"u10",52,87
96,"u1",7,7
96,"u1",12,18
96,"u1",17,65
96,"u1",22,117
96,"u1",27,163
96,"u1",32,94
96,"u1",37,181
96,"u1",42,169
96,"u1",47,169
96,"u1",52,79
96,"u2",7,3
96,"u2",12,8
96,"u2",17,41
96,"u2",22,137
96,"u2",27,281
96,"u2",32,210
96,"u2",37,79
96,"u2",42,158
96,"u2",47,252
96,"u2",52,377
96,"u3",7,3
96,"u3",12,19
96,"u3",17,92
96,"u3",22,182
96,"u3",27,290
96,"u3",32,309
96,"u3",37,51
96,"u3",42,22
96,"u3",47,7
96,"u3",52,3
96,"u4",7,3
96,"u4",12,33
96,"u4",17,51
96,"u4",22,293
96,"u4",27,332
96,"u4",32,180
96,"u4",37,289
96,"u4",42,198
96,"u4",47,96
96,"u4",52,47
96,"u5",7,2
96,"u5",12,11
96,"u5",17,30
96,"u5",22,55
96,"u5",27,84
96,"u5",32,91
96,"u5",37,85
96,"u5",42,210
96,"u5",47,132
96,"u5",52,15
96,"u6",7,2
96,"u6",12,15
96,"u6",17,68
96,"u6",22,125
96,"u6",27,123
96,"u6",32,56
96,"u6",37,176
96,"u6",42,150
96,"u6",47,32
96,"u6",52,9
96,"u7",7,6
96,"u7",12,18
96,"u7",17,40
96,"u7",22,174
96,"u7",27,211
96,"u7",32,225
96,"u7",37,151
96,"u7",42,30
96,"u7",47,49
96,"u7",52,14
96,"u8",7,3
96,"u8",12,18
96,"u8",17,62
96,"u8",22,169
96,"u8",27,79
96,"u8",32,113
96,"u8",37,154
96,"u8",42,87
96,"u8",47,65
96,"u8",52,67
96,"u9",7,3
96,"u9",12,6
96,"u9",17,9
96,"u9",22,39
96,"u9",27,94
96,"u9",32,85
96,"u9",37,136
96,"u9",42,54
96,"u9",47,24
96,"u9",52,46
96,"u10",7,1
96,"u10",12,4
96,"u10",17,63
96,"u10",22,106
96,"u10",27,160
96,"u10",32,177
96,"u10",37,238
96,"u10",42,231
96,"u10",47,145
96,"u10",52,125
97,"u1",7,7
97,"u1",12,35
97,"u1",17,108
97,"u1",22,168
97,"u1",27,153
97,"u1",32,85
97,"u1",37,48
97,"u1",42,108
97,"u1",47,187
97,"u1",52,120
97,"u2",7,1
97,"u2",12,5
97,"u2",17,33
97,"u2",22,202
97,"u2",27,207
97,"u2",32,117
97,"u2",37,110
97,"u2",42,95
97,"u2",47,36
97,"u2",52,20
97,"u3",7,4
97,"u3",12,12
97,"u3",17,33
97,"u3",22,100
97,"u3",27,331
97,"u3",32,248
97,"u3",37,98
97,"u3",42,28
97,"u3",47,30
97,"u3",52,56
97,"u4",7,9
97,"u4",12,30
97,"u4",17,33
97,"u4",22,51
97,"u4",27,151
97,"u4",32,141
97,"u4",37,121
97,"u4",42,59
97,"u4",47,27
97,"u4",52,15
97,"u5",7,4
97,"u5",12,11
97,"u5",17,41
97,"u5",22,115
97,"u5",27,103
97,"u5",32,503
97,"u5",37,51
97,"u5",42,15
97,"u5",47,2
97,"u5",52,7
97,"u6",7,3
97,"u6",12,6
97,"u6",17,24
97,"u6",22,237
97,"u6",27,265
97,"u6",32,351
97,"u6",37,120
97,"u6",42,26
97,"u6",47,22
97,"u6",52,23
97,"u7",7,3
97,"u7",12,45
97,"u7",17,70
97,"u7",22,166
97,"u7",27,234
97,"u7",32,136
97,"u7",37,147
97,"u7",42,17
97,"u7",47,17
97,"u7",52,7
97,"u8",7,9
97,"u8",12,14
97,"u8",17,72
97,"u8",22,62
97,"u8",27,93
97,"u8",32,54
97,"u8",37,48
97,"u8",42,15
97,"u8",47,15
97,"u8",52,43
97,"u9",7,0
97,"u9",12,15
97,"u9",17,30
97,"u9",22,40
97,"u9",27,98
97,"u9",32,86
97,"u9",37,119
97,"u9",42,168
97,"u9",47,94
97,"u9",52,38
97,"u10",7,6
97,"u10",12,10
97,"u10",17,52
97,"u10",22,76
97,"u10",27,86
97,"u10",32,142
97,"u10",37,72
97,"u10",42,93
97,"u10",47,56
97,"u10",52,71
98,"u1",7,0
98,"u1",12,21
98,"u1",17,34
98,"u1",22,65
98,"u1",27,143
98,"u1",32,162
98,"u1",37,120
98,"u1",42,74
98,"u1",47,8
98,"u1",52,19
98,"u2",7,0
98,"u2",12,12
98,"u2",17,8
98,"u2",22,41
98,"u2",27,110
98,"u2",32,95
98,"u2",37,85
98,"u2",42,51
98,"u2",47,46
98,"u2",52,283
98,"u3",7,6
98,"u3",12,3
98,"u3",17,24
98,"u3",22,52
98,"u3",27,32
98,"u3",32,88
98,"u3",37,171
98,"u3",42,108
98,"u3",47,52
98,"u3",52,39
98,"u4",7,2
98,"u4",12,9
98,"u4",17,45
98,"u4",22,73
98,"u4",27,110
98,"u4",32,172
98,"u4",37,217
98,"u4",42,159
98,"u4",47,170
98,"u4",52,89
98,"u5",7,13
98,"u5",12,32
98,"u5",17,69
98,"u5",22,241
98,"u5",27,228
98,"u5",32,92
98,"u5",37,34
98,"u5",42,136
98,"u5",47,77
98,"u5",52,35
98,"u6",7,2
98,"u6",12,3
98,"u6",17,18
98,"u6",22,71
98,"u6",27,151
98,"u6",32,82
98,"u6",37,88
98,"u6",42,64
98,"u6",47,73
98,"u6",52,71
98,"u7",7,6
98,"u7",12,11
98,"u7",17,19
98,"u7",22,74
98,"u7",27,97
98,"u7",32,67
98,"u7",37,168
98,"u7",42,141
98,"u7",47,39
98,"u7",52,38
98,"u8",7,1
98,"u8",12,11
98,"u8",17,95
98,"u8",22,154
98,"u8",27,303
98,"u8",32,165
98,"u8",37,75
98,"u8",42,58
98,"u8",47,34
