"b","unit","day","dentadult","dentinf","lumadult","luminf"
44,"u5",12,10,0,2,0
44,"u5",17,46,7,8,0
44,"u5",22,117,27,5,0
44,"u5",27,148,0,2,1
44,"u5",32,54,18,2,0
44,"u5",37,8,2,0,1
44,"u5",42,5,0,0,0
44,"u5",47,1,1,0,0
44,"u5",52,3,2,0,0
44,"u6",7,9,0,2,0
44,"u6",12,10,0,5,0
44,"u6",17,7,0,17,1
44,"u6",22,51,1,17,0
44,"u6",27,21,14,55,11
44,"u6",32,29,0,61,25
44,"u6",37,9,26,20,5
44,"u6",42,41,4,1,4
44,"u6",47,5,0,0,0
44,"u6",52,4,0,0,0
44,"u7",7,3,0,4,0
44,"u7",12,2,0,11,0
44,"u7",17,27,0,19,0
44,"u7",22,82,2,90,1
44,"u7",27,36,2,49,99
44,"u7",32,13,3,14,31
44,"u7",37,1,1,5,42
44,"u7",42,0,0,6,25
44,"u7",47,0,0,1,30
44,"u7",52,0,0,1,0
44,"u8",7,6,0,2,0
44,"u8",12,17,1,1,0
44,"u8",17,67,0,12,1
44,"u8",22,27,4,15,3
44,"u8",27,31,5,7,8
44,"u8",32,8,0,7,32
44,"u8",37,8,3,8,5
44,"u8",42,3,0,0,3
44,"u8",47,1,0,0,3
44,"u8",52,0,0,1,5
45,"u1",7,4,0,1,0
45,"u1",12,9,2,9,0
45,"u1",17,27,3,18,0
45,"u1",22,126,4,28,0
45,"u1",27,190,52,68,8
45,"u1",32,43,23,18,5
45,"u1",37,72,12,11,6
45,"u1",42,45,44,16,1
45,"u1",47,36,18,4,5
45,"u1",52,13,22,1,2
45,"u2",7,6,0,2,0
45,"u2",12,6,0,4,0
45,"u2",17,24,0,15,1
45,"u2",22,70,0,40,0
45,"u2",27,40,4,43,5
45,"u2",32,31,11,29,0
45,"u2",37,58,58,36,8
45,"u2",42,34,18,14,6
45,"u2",47,49,13,1,5
45,"u2",52,19,4,10,0
45,"u3",7,7,0,2,0
45,"u3",12,8,0,2,1
45,"u3",17,21,0,8,0
45,"u3",22,54,0,4,0
45,"u3",27,83,0,4,0
45,"u3",32,48,1,19,1
45,"u3",37,94,13,22,4
45,"u3",42,118,78,3,9
45,"u3",47,50,1,10,2
45,"u3",52,25,3,1,0
45,"u4",7,3,0,3,0
45,"u4",12,6,0,1,0
45,"u4",17,21,0,17,0
45,"u4",22,83,0,64,0
45,"u4",27,18,5,46,2
45,"u4",32,11,2,14,9
45,"u4",37,8,7,12,6
45,"u4",42,4,2,9,2
45,"u4",47,2,7,1,7
45,"u4",52,0,1,2,1
45,"u5",7,3,0,2,0
45,"u5",12,2,0,6,1
45,"u5",17,23,0,13,0
45,"u5",22,33,0,5,1
45,"u5",27,44,0,9,2
45,"u5",32,25,0,47,3
45,"u5",37,40,4,9,19
45,"u5",42,0,3,11,3
45,"u5",47,5,0,5,2
45,"u5",52,9,4,3,0
45,"u6",7,10,0,0,0
45,"u6",12,3,0,3,0
45,"u6",17,15,0,2,0
45,"u6",22,42,2,4,1
45,"u6",27,63,2,0,0
45,"u6",32,57,4,1,0
45,"u6",37,24,25,1,0
45,"u6",42,16,3,1,3
45,"u6",47,5,0,0,1
45,"u6",52,2,1,0,1
45,"u7",7,2,0,4,0
45,"u7",12,41,0,5,0
45,"u7",17,19,1,5,1
45,"u7",22,182,0,30,1
45,"u7",27,4,4,9,25
45,"u7",32,101,8,10,13
45,"u7",37,80,5,1,10
45,"u7",42,5,0,0,1
45,"u7",47,3,2,1,1
45,"u7",52,7,1,1,5
45,"u8",7,10,0,1,0
45,"u8",12,10,0,4,0
45,"u8",17,58,0,13,0
45,"u8",22,104,1,22,0
45,"u8",27,93,8,15,4
45,"u8",32,84,52,3,16
45,"u8",37,36,1,1,4
45,"u8",42,23,9,0,0
45,"u8",47,15,2,1,1
45,"u8",52,23,2,2,0
46,"u1",7,3,0,2,0
46,"u1",12,5,0,2,0
46,"u1",17,14,0,11,0
46,"u1",22,34,2,24,0
46,"u1",27,28,1,39,4
46,"u1",32,34,16,41,3
46,"u1",37,40,3,63,12
46,"u1",42,81,7,14,12
46,"u1",47,36,22,19,0
46,"u1",52,34,12,12,2
46,"u2",7,12,0,1,0
46,"u2",12,5,0,7,0
46,"u2",17,24,1,15,0
46,"u2",22,40,8,41,2
46,"u2",27,36,18,47,1
46,"u2",32,11,11,51,31
46,"u2",37,9,12,22,24
46,"u2",42,2,9,19,0
46,"u2",47,4,0,24,23
46,"u2",52,1,0,8,16
46,"u3",7,5,0,0,0
46,"u3",12,12,0,1,0
46,"u3",17,8,0,4,0
46,"u3",22,25,0,2,0
46,"u3",27,23,0,4,0
46,"u3",32,4,1,14,0
46,"u3",37,32,1,4,1
46,"u3",42,28,3,14,0
46,"u3",47,8,17,12,1
46,"u3",52,11,7,20,7
46,"u4",7,0,0,2,0
46,"u4",12,23,0,2,0
46,"u4",17,20,0,2,0
46,"u4",22,164,8,7,1
46,"u4",27,296,32,3,1
46,"u4",32,114,32,3,1
46,"u4",37,102,0,4,3
46,"u4",42,16,9,0,0
46,"u4",47,21,5,0,0
46,"u4",52,6,0,2,1
46,"u5",7,6,0,2,0
46,"u5",12,7,0,7,0
46,"u5",17,40,0,8,0
46,"u5",22,90,2,32,0
46,"u5",27,117,10,22,65
46,"u5",32,29,18,19,16
46,"u5",37,3,1,2,30
46,"u5",42,2,1,2,10
46,"u5",47,8,10,0,0
46,"u5",52,7,0,2,0
46,"u6",7,6,0,2,0
46,"u6",12,4,0,1,0
46,"u6",17,32,2,4,0
46,"u6",22,18,3,12,0
46,"u6",27,34,10,18,2
46,"u6",32,23,0,26,45
46,"u6",37,84,15,10,19
46,"u6",42,13,7,7,5
46,"u6",47,11,0,2,12
46,"u6",52,4,0,6,2
46,"u7",7,9,0,2,0
46,"u7",12,4,0,3,0
46,"u7",17,14,0,6,1
46,"u7",22,46,2,28,0
46,"u7",27,49,13,23,7
46,"u7",32,7,1,7,4
46,"u7",37,4,4,9,6
46,"u7",42,2,2,0,0
46,"u7",47,1,0,1,10
46,"u7",52,8,4,0,0
46,"u8",7,4,0,1,0
46,"u8",12,6,0,2,0
46,"u8",17,12,0,14,0
46,"u8",22,18,7,31,1
46,"u8",27,28,3,14,6
46,"u8",32,2,8,10,15
46,"u8",37,3,2,2,3
46,"u8",42,1,0,0,1
46,"u8",47,0,0,0,0
46,"u8",52,0,0,0,1
47,"u1",7,4,0,2,0
47,"u1",12,8,0,3,0
47,"u1",17,8,2,4,0
47,"u1",22,27,11,8,1
47,"u1",27,3,7,17,8
47,"u1",32,4,8,38,2
47,"u1",37,10,20,25,69
47,"u1",42,7,26,52,15
47,"u1",47,0,2,14,56
47,"u1",52,1,0,13,16
47,"u2",7,12,0,2,0
47,"u2",12,26,0,7,0
47,"u2",17,29,0,85,0
47,"u2",22,146,4,81,5
47,"u2",27,57,90,131,125
47,"u2",32,49,55,55,72
47,"u2",37,40,87,22,31
47,"u2",42,14,8,26,3
47,"u2",47,12,13,1,0
47,"u2",52,2,0,0,1
47,"u3",7,5,0,2,0
47,"u3",12,13,0,3,0
47,"u3",17,32,1,19,1
47,"u3",22,220,6,20,7
47,"u3",27,107,114,5,4
47,"u3",32,61,38,8,12
47,"u3",37,23,5,9,2
47,"u3",42,24,9,3,3
47,"u3",47,10,0,5,1
47,"u3",52,6,0,0,2
47,"u4",7,6,0,1,0
47,"u4",12,15,0,1,0
47,"u4",17,11,0,9,0
47,"u4",22,12,3,9,0
47,"u4",27,19,3,22,1
47,"u4",32,49,10,57,8
47,"u4",37,56,0,16,9
47,"u4",42,15,20,4,11
47,"u4",47,6,6,2,3
47,"u4",52,7,1,4,0
47,"u5",7,4,0,2,1
47,"u5",12,41,0,5,0
47,"u5",17,23,1,10,0
47,"u5",22,8,3,13,1
47,"u5",27,62,10,2,1
47,"u5",32,50,2,4,3
47,"u5",37,67,4,0,0
47,"u5",42,24,3,1,0
47,"u5",47,12,3,0,0
47,"u5",52,2,10,0,0
47,"u6",7,2,1,4,0
47,"u6",12,7,0,4,0
47,"u6",17,90,0,26,1
47,"u6",22,34,0,49,2
47,"u6",27,33,7,33,7
47,"u6",32,13,9,10,5
47,"u6",37,2,1,1,5
47,"u6",42,1,4,1,7
47,"u6",47,0,0,0,0
47,"u6",52,1,0,0,0
47,"u7",7,12,0,1,0
47,"u7",12,15,0,3,0
47,"u7",17,41,1,6,0
47,"u7",22,42,4,6,2
47,"u7",27,18,8,4,3
47,"u7",32,19,0,2,0
47,"u7",37,0,0,5,0
47,"u7",42,6,0,1,0
47,"u7",47,5,1,0,2
47,"u7",52,1,0,0,0
47,"u8",7,2,0,1,0
47,"u8",12,21,0,5,0
47,"u8",17,24,1,33,1
47,"u8",22,27,3,18,0
47,"u8",27,30,25,31,5
47,"u8",32,22,8,2,5
47,"u8",37,6,1,4,5
47,"u8",42,4,3,0,0
47,"u8",47,9,0,0,3
47,"u8",52,7,0,0,0
48,"u1",7,9,0,0,0
48,"u1",12,27,0,4,0
48,"u1",17,103,0,22,0
48,"u1",22,107,0,25,1
48,"u1",27,89,4,46,10
48,"u1",32,144,29,57,11
48,"u1",37,71,33,21,0
48,"u1",42,47,3,22,2
48,"u1",47,80,65,10,3
48,"u1",52,30,1,6,4
48,"u2",7,0,0,0,1
48,"u2",12,18,0,2,0
48,"u2",17,29,0,14,1
48,"u2",22,70,2,137,11
48,"u2",27,88,25,216,62
48,"u2",32,19,4,30,15
48,"u2",37,52,41,28,6
48,"u2",42,19,17,4,7
48,"u2",47,8,3,5,0
48,"u2",52,4,7,2,0
48,"u3",7,3,0,1,0
48,"u3",12,5,0,4,0
48,"u3",17,20,0,5,0
48,"u3",22,55,1,7,2
48,"u3",27,43,9,7,1
48,"u3",32,167,5,10,4
48,"u3",37,217,52,11,5
48,"u3",42,266,146,8,9
48,"u3",47,163,127,10,17
48,"u3",52,53,12,4,15
48,"u4",7,5,0,4,0
48,"u4",12,15,0,9,0
48,"u4",17,46,0,8,0
48,"u4",22,148,3,17,1
48,"u4",27,125,17,19,6
48,"u4",32,59,35,8,9
48,"u4",37,43,216,11,2
48,"u4",42,21,10,0,6
48,"u4",47,19,1,6,1
48,"u4",52,5,4,2,3
48,"u5",7,5,0,2,0
48,"u5",12,6,0,2,0
48,"u5",17,12,0,10,1
48,"u5",22,21,1,11,1
48,"u5",27,17,7,15,6
48,"u5",32,3,11,15,6
48,"u5",37,11,10,8,5
48,"u5",42,0,1,13,5
48,"u5",47,2,1,4,6
48,"u5",52,0,1,3,1
48,"u6",7,5,0,5,0
48,"u6",12,10,0,11,0
48,"u6",17,95,0,25,0
48,"u6",22,76,0,12,0
48,"u6",27,30,9,78,28
48,"u6",32,5,1,9,9
48,"u6",37,2,0,1,4
48,"u6",42,0,1,0,1
48,"u6",47,2,0,0,2
48,"u6",52,0,0,0,2
48,"u7",7,4,0,2,0
48,"u7",12,11,0,3,0
48,"u7",17,6,0,5,0
48,"u7",22,22,0,1,0
48,"u7",27,118,3,38,1
48,"u7",32,42,0,26,19
48,"u7",37,16,2,3,66
48,"u7",42,9,5,1,14
48,"u7",47,3,0,5,12
48,"u7",52,0,0,3,1
48,"u8",7,10,0,4,0
48,"u8",12,13,0,2,0
48,"u8",17,28,0,9,2
48,"u8",22,13,12,8,0
48,"u8",27,21,2,3,2
48,"u8",32,12,11,1,1
48,"u8",37,14,5,4,3
48,"u8",42,12,0,0,3
48,"u8",47,7,0,0,0
48,"u8",52,10,0,0,0
49,"u1",7,0,0,0,0
49,"u1",12,17,0,11,0
49,"u1",17,11,2,9,0
49,"u1",22,24,0,2,0
49,"u1",27,57,0,12,0
49,"u1",32,70,0,22,0
49,"u1",37,91,11,15,0
49,"u1",42,68,23,8,7
49,"u1",47,14,19,10,1
49,"u1",52,16,1,4,4
49,"u2",7,0,0,0,0
49,"u2",12,7,0,3,0
49,"u2",17,37,1,13,0
49,"u2",22,108,0,95,1
49,"u2",27,224,26,142,38
49,"u2",32,41,19,71,13
49,"u2",37,21,32,15,24
49,"u2",42,16,57,27,13
49,"u2",47,1,1,21,12
49,"u2",52,0,1,11,10
49,"u3",7,2,0,1,0
49,"u3",12,10,0,7,0
49,"u3",17,31,0,9,0
49,"u3",22,65,2,32,10
49,"u3",27,21,1,35,9
49,"u3",32,15,6,51,12
49,"u3",37,11,17,6,24
49,"u3",42,6,1,4,5
49,"u3",47,0,0,5,1
49,"u3",52,0,0,6,6
49,"u4",7,4,0,3,0
49,"u4",12,23,1,4,0
49,"u4",17,96,1,33,0
49,"u4",22,98,15,107,14
49,"u4",27,91,45,21,24
49,"u4",32,118,62,15,9
49,"u4",37,49,26,10,5
49,"u4",42,36,8,2,5
49,"u4",47,13,5,1,1
49,"u4",52,3,2,0,0
49,"u5",7,5,0,0,0
49,"u5",12,7,0,2,0
49,"u5",17,40,0,7,0
49,"u5",22,34,6,7,1
49,"u5",27,160,40,24,0
49,"u5",32,185,7,11,1
49,"u5",37,17,9,8,0
49,"u5",42,10,14,4,2
49,"u5",47,12,0,0,2
49,"u5",52,2,0,6,1
49,"u6",7,3,0,0,0
49,"u6",12,23,0,7,0
49,"u6",17,19,1,5,0
49,"u6",22,70,0,11,1
49,"u6",27,45,5,17,2
49,"u6",32,31,15,22,4
49,"u6",37,21,19,15,5
49,"u6",42,6,10,1,0
49,"u6",47,3,1,3,1
49,"u6",52,5,0,5,0
49,"u7",7,1,0,0,0
49,"u7",12,19,0,5,0
49,"u7",17,98,1,10,0
49,"u7",22,49,0,11,1
49,"u7",27,90,2,2,3
49,"u7",32,63,1,2,3
49,"u7",37,13,5,0,0
49,"u7",42,13,0,0,0
49,"u7",47,4,2,1,2
49,"u7",52,3,0,2,0
49,"u8",7,2,0,0,0
49,"u8",12,6,0,2,1
49,"u8",17,28,1,30,1
49,"u8",22,13,2,43,32
49,"u8",27,0,2,17,4
49,"u8",32,1,0,0,13
49,"u8",37,1,0,0,7
49,"u8",42,0,0,0,5
49,"u8",47,0,0,2,6
49,"u8",52,0,1,9,3
50,"u1",7,4,0,1,0
50,"u1",12,12,0,6,0
50,"u1",17,18,0,19,0
50,"u1",22,41,4,50,2
50,"u1",27,106,17,147,37
50,"u1",32,64,77,58,80
50,"u1",37,8,79,30,5
50,"u1",42,3,11,25,26
50,"u1",47,1,2,34,5
50,"u1",52,0,1,49,66
50,"u2",7,1,0,3,0
50,"u2",12,11,0,7,0
50,"u2",17,47,0,9,0
50,"u2",22,35,1,74,0
50,"u2",27,72,6,111,11
50,"u2",32,35,11,16,46
50,"u2",37,26,0,15,1
50,"u2",42,5,21,6,5
50,"u2",47,9,1,3,0
50,"u2",52,3,2,9,11
50,"u3",7,4,1,1,0
50,"u3",12,3,0,5,0
50,"u3",17,8,0,6,0
50,"u3",22,35,0,5,0
50,"u3",27,118,8,18,0
50,"u3",32,83,17,37,6
50,"u3",37,163,207,28,5
50,"u3",42,83,23,33,5
50,"u3",47,16,15,12,7
50,"u3",52,150,15,8,7
50,"u4",7,15,0,3,0
50,"u4",12,57,0,9,0
50,"u4",17,206,3,34,2
50,"u4",22,276,12,61,41
50,"u4",27,26,52,23,13
50,"u4",32,6,0,5,9
50,"u4",37,2,3,1,4
50,"u4",42,1,1,0,1
50,"u4",47,0,0,0,0
50,"u4",52,1,0,0,0
50,"u5",7,1,0,3,0
50,"u5",12,16,0,5,0
50,"u5",17,36,5,22,1
50,"u5",22,99,2,28,5
50,"u5",27,66,5,37,27
50,"u5",32,38,38,23,6
50,"u5",37,6,0,0,11
50,"u5",42,2,15,1,5
50,"u5",47,0,2,0,0
50,"u5",52,0,2,0,0
50,"u6",7,2,0,2,0
50,"u6",12,7,0,4,0
50,"u6",17,5,1,10,1
50,"u6",22,17,0,13,1
50,"u6",27,44,16,10,1
50,"u6",32,58,9,7,1
50,"u6",37,2,5,3,16
50,"u6",42,4,1,0,0
50,"u6",47,3,3,1,0
50,"u6",52,6,1,1,0
50,"u7",7,5,0,3,0
50,"u7",12,14,0,10,1
50,"u7",17,13,0,35,0
50,"u7",22,49,3,44,9
50,"u7",27,23,12,16,20
50,"u7",32,15,1,9,2
50,"u7",37,5,10,4,3
50,"u7",42,4,1,2,1
50,"u7",47,0,1,1,1
50,"u7",52,7,0,1,3
50,"u8",7,2,0,2,0
50,"u8",12,5,0,4,0
50,"u8",17,23,0,4,0
50,"u8",22,32,0,14,0
50,"u8",27,56,0,12,3
50,"u8",32,46,5,0,0
50,"u8",37,11,0,1,1
50,"u8",42,5,2,0,0
50,"u8",47,5,0,0,1
50,"u8",52,3,0,0,0
