"b","unit","day","lumadult"
84,"u9",17,11
84,"u9",22,73
84,"u9",27,45
84,"u9",32,16
84,"u9",37,7
84,"u9",42,21
84,"u9",47,7
84,"u9",52,9
84,"u10",7,6
84,"u10",12,10
84,"u10",17,26
84,"u10",22,14
84,"u10",27,28
84,"u10",32,34
84,"u10",37,15
84,"u10",42,81
84,"u10",47,54
84,"u10",52,3
85,"u1",7,1
85,"u1",12,11
85,"u1",17,28
85,"u1",22,40
85,"u1",27,40
85,"u1",32,22
85,"u1",37,79
85,"u1",42,42
85,"u1",47,28
85,"u1",52,12
85,"u2",7,0
85,"u2",12,6
85,"u2",17,12
85,"u2",22,5
85,"u2",27,40
85,"u2",32,34
85,"u2",37,82
85,"u2",42,44
85,"u2",47,107
85,"u2",52,217
85,"u3",7,1
85,"u3",12,6
85,"u3",17,16
85,"u3",22,13
85,"u3",27,110
85,"u3",32,100
85,"u3",37,49
85,"u3",42,4
85,"u3",47,56
85,"u3",52,27
85,"u4",7,10
85,"u4",12,9
85,"u4",17,20
85,"u4",22,45
85,"u4",27,26
85,"u4",32,53
85,"u4",37,119
85,"u4",42,51
85,"u4",47,29
85,"u4",52,67
85,"u5",7,0
85,"u5",12,2
85,"u5",17,5
85,"u5",22,17
85,"u5",27,6
85,"u5",32,34
85,"u5",37,16
85,"u5",42,24
85,"u5",47,37
85,"u5",52,14
85,"u6",7,4
85,"u6",12,2
85,"u6",17,3
85,"u6",22,11
85,"u6",27,1
85,"u6",32,16
85,"u6",37,34
85,"u6",42,33
85,"u6",47,29
85,"u6",52,18
85,"u7",7,1
85,"u7",12,5
85,"u7",17,72
85,"u7",22,18
85,"u7",27,217
85,"u7",32,67
85,"u7",37,103
85,"u7",42,5
85,"u7",47,42
85,"u7",52,40
85,"u8",7,2
85,"u8",12,9
85,"u8",17,1
85,"u8",22,3
85,"u8",27,30
85,"u8",32,25
85,"u8",37,13
85,"u8",42,22
85,"u8",47,31
85,"u8",52,24
85,"u9",7,1
85,"u9",12,2
85,"u9",17,5
85,"u9",22,20
85,"u9",27,13
85,"u9",32,6
85,"u9",37,13
85,"u9",42,59
85,"u9",47,12
85,"u9",52,184
85,"u10",7,7
85,"u10",12,7
85,"u10",17,10
85,"u10",22,79
85,"u10",27,145
85,"u10",32,17
85,"u10",37,16
85,"u10",42,13
85,"u10",47,28
85,"u10",52,31
86,"u1",7,6
86,"u1",12,30
86,"u1",17,141
86,"u1",22,127
86,"u1",27,86
86,"u1",32,173
86,"u1",37,17
86,"u1",42,32
86,"u1",47,0
86,"u1",52,8
86,"u2",7,0
86,"u2",12,15
86,"u2",17,28
86,"u2",22,218
86,"u2",27,22
86,"u2",32,66
86,"u2",37,108
86,"u2",42,35
86,"u2",47,33
86,"u2",52,22
86,"u3",7,10
86,"u3",12,24
86,"u3",17,20
86,"u3",22,15
86,"u3",27,7
86,"u3",32,73
86,"u3",37,26
86,"u3",42,19
86,"u3",47,44
86,"u3",52,27
86,"u4",7,6
86,"u4",12,5
86,"u4",17,1
86,"u4",22,17
86,"u4",27,6
86,"u4",32,23
86,"u4",37,25
86,"u4",42,56
86,"u4",47,36
86,"u4",52,72
86,"u5",7,4
86,"u5",12,7
86,"u5",17,15
86,"u5",22,26
86,"u5",27,12
86,"u5",32,19
86,"u5",37,41
86,"u5",42,18
86,"u5",47,10
86,"u5",52,44
86,"u6",7,8
86,"u6",12,3
86,"u6",17,65
86,"u6",22,57
86,"u6",27,31
86,"u6",32,105
86,"u6",37,70
86,"u6",42,124
86,"u6",47,114
86,"u6",52,74
86,"u7",7,7
86,"u7",12,14
86,"u7",17,34
86,"u7",22,25
86,"u7",27,47
86,"u7",32,90
86,"u7",37,4
86,"u7",42,51
86,"u7",47,12
86,"u7",52,22
86,"u8",7,3
86,"u8",12,10
86,"u8",17,18
86,"u8",22,62
86,"u8",27,58
86,"u8",32,50
86,"u8",37,66
86,"u8",42,16
86,"u8",47,43
86,"u8",52,6
86,"u9",7,4
86,"u9",12,18
86,"u9",17,14
86,"u9",22,151
86,"u9",27,31
86,"u9",32,17
86,"u9",37,16
86,"u9",42,29
86,"u9",47,18
86,"u9",52,16
86,"u10",7,2
86,"u10",12,27
86,"u10",17,206
86,"u10",22,141
86,"u10",27,61
86,"u10",32,21
86,"u10",37,56
86,"u10",42,50
86,"u10",47,15
86,"u10",52,13
87,"u1",7,1
87,"u1",12,61
87,"u1",17,33
87,"u1",22,29
87,"u1",27,5
87,"u1",32,6
87,"u1",37,29
87,"u1",42,19
87,"u1",47,6
87,"u1",52,36
87,"u2",7,4
87,"u2",12,18
87,"u2",17,53
87,"u2",22,61
87,"u2",27,131
87,"u2",32,21
87,"u2",37,77
87,"u2",42,13
87,"u2",47,3
87,"u2",52,11
87,"u3",7,2
87,"u3",12,4
87,"u3",17,28
87,"u3",22,66
87,"u3",27,201
87,"u3",32,74
87,"u3",37,2
87,"u3",42,103
87,"u3",47,22
87,"u3",52,98
87,"u4",7,1
87,"u4",12,10
87,"u4",17,35
87,"u4",22,74
87,"u4",27,104
87,"u4",32,188
87,"u4",37,34
87,"u4",42,4
87,"u4",47,27
87,"u4",52,14
87,"u5",7,5
87,"u5",12,17
87,"u5",17,60
87,"u5",22,172
87,"u5",27,53
87,"u5",32,37
87,"u5",37,39
87,"u5",42,42
87,"u5",47,15
87,"u5",52,2
87,"u6",7,3
87,"u6",12,2
87,"u6",17,7
87,"u6",22,78
87,"u6",27,44
87,"u6",32,13
87,"u6",37,87
87,"u6",42,123
87,"u6",47,7
87,"u6",52,23
87,"u7",7,5
87,"u7",12,3
87,"u7",17,0
87,"u7",22,15
87,"u7",27,36
87,"u7",32,118
87,"u7",37,32
87,"u7",42,52
87,"u7",47,12
87,"u7",52,18
87,"u8",7,3
87,"u8",12,9
87,"u8",17,5
87,"u8",22,5
87,"u8",27,55
87,"u8",32,75
87,"u8",37,181
87,"u8",42,44
87,"u8",47,48
87,"u8",52,2
87,"u9",7,6
87,"u9",12,5
87,"u9",17,12
87,"u9",22,6
87,"u9",27,29
87,"u9",32,38
87,"u9",37,134
87,"u9",42,164
87,"u9",47,218
87,"u9",52,119
87,"u10",7,3
87,"u10",12,1
87,"u10",17,9
87,"u10",22,11
87,"u10",27,6
87,"u10",32,19
87,"u10",37,26
87,"u10",42,11
87,"u10",47,33
87,"u10",52,70
88,"u1",7,1
88,"u1",12,10
88,"u1",17,27
88,"u1",22,7
88,"u1",27,26
88,"u1",32,26
88,"u1",37,53
88,"u1",42,56
88,"u1",47,63
88,"u1",52,9
88,"u2",7,2
88,"u2",12,1
88,"u2",17,3
88,"u2",22,0
88,"u2",27,3
88,"u2",32,99
88,"u2",37,23
88,"u2",42,35
88,"u2",47,145
88,"u2",52,52
88,"u3",7,2
88,"u3",12,6
88,"u3",17,27
88,"u3",22,96
88,"u3",27,124
88,"u3",32,24
88,"u3",37,22
88,"u3",42,12
88,"u3",47,21
88,"u3",52,14
88,"u4",7,0
88,"u4",12,2
88,"u4",17,7
88,"u4",22,25
88,"u4",27,75
88,"u4",32,70
88,"u4",37,40
88,"u4",42,33
88,"u4",47,8
88,"u4",52,16
88,"u5",7,0
88,"u5",12,2
88,"u5",17,16
88,"u5",22,3
88,"u5",27,13
88,"u5",32,57
88,"u5",37,33
88,"u5",42,71
88,"u5",47,40
88,"u5",52,4
88,"u6",7,0
88,"u6",12,14
88,"u6",17,5
88,"u6",22,13
88,"u6",27,42
88,"u6",32,51
88,"u6",37,30
88,"u6",42,66
88,"u6",47,21
88,"u6",52,10
88,"u7",7,4
88,"u7",12,3
88,"u7",17,10
88,"u7",22,46
88,"u7",27,81
88,"u7",32,16
88,"u7",37,26
88,"u7",42,37
88,"u7",47,40
88,"u7",52,10
88,"u8",7,4
88,"u8",12,4
88,"u8",17,31
88,"u8",22,37
88,"u8",27,114
88,"u8",32,31
88,"u8",37,5
88,"u8",42,14
88,"u8",47,33
88,"u8",52,29
88,"u9",7,1
88,"u9",12,2
88,"u9",17,12
88,"u9",22,23
88,"u9",27,78
88,"u9",32,90
88,"u9",37,43
88,"u9",42,230
88,"u9",47,47
88,"u9",52,29
88,"u10",7,1
88,"u10",12,4
88,"u10",17,32
88,"u10",22,30
88,"u10",27,70
88,"u10",32,18
88,"u10",37,33
88,"u10",42,16
88,"u10",47,26
88,"u10",52,2
89,"u1",7,1
89,"u1",12,4
89,"u1",17,1
89,"u1",22,16
89,"u1",27,7
89,"u1",32,94
89,"u1",37,27
89,"u1",42,32
89,"u1",47,4
89,"u1",52,44
89,"u2",7,8
89,"u2",12,27
89,"u2",17,22
89,"u2",22,81
89,"u2",27,205
89,"u2",32,203
89,"u2",37,40
89,"u2",42,13
89,"u2",47,48
89,"u2",52,44
89,"u3",7,0
89,"u3",12,42
89,"u3",17,4
89,"u3",22,4
89,"u3",27,60
89,"u3",32,14
89,"u3",37,7
89,"u3",42,30
89,"u3",47,9
89,"u3",52,8
89,"u4",7,10
89,"u4",12,3
89,"u4",17,7
89,"u4",22,7
89,"u4",27,35
89,"u4",32,3
89,"u4",37,4
89,"u4",42,5
89,"u4",47,6
89,"u4",52,23
89,"u5",7,3
89,"u5",12,36
89,"u5",17,41
89,"u5",22,29
89,"u5",27,45
89,"u5",32,42
89,"u5",37,74
89,"u5",42,25
89,"u5",47,113
89,"u5",52,22
89,"u6",7,2
89,"u6",12,2
89,"u6",17,8
89,"u6",22,9
89,"u6",27,65
89,"u6",32,45
89,"u6",37,28
89,"u6",42,62
89,"u6",47,230
89,"u6",52,194
89,"u7",7,2
89,"u7",12,5
89,"u7",17,4
89,"u7",22,28
89,"u7",27,11
89,"u7",32,12
89,"u7",37,13
89,"u7",42,14
89,"u7",47,3
89,"u7",52,7
89,"u8",7,3
89,"u8",12,7
89,"u8",17,7
89,"u8",22,47
89,"u8",27,58
89,"u8",32,40
89,"u8",37,34
89,"u8",42,11
89,"u8",47,48
89,"u8",52,12
89,"u9",7,2
89,"u9",12,11
89,"u9",17,37
89,"u9",22,110
89,"u9",27,61
89,"u9",32,55
89,"u9",37,30
89,"u9",42,18
89,"u9",47,5
89,"u9",52,6
89,"u10",7,6
89,"u10",12,8
89,"u10",17,19
89,"u10",22,45
89,"u10",27,16
89,"u10",32,43
89,"u10",37,70
89,"u10",42,15
89,"u10",47,12
89,"u10",52,1
90,"u1",7,1
90,"u1",12,12
90,"u1",17,48
90,"u1",22,92
90,"u1",27,121
90,"u1",32,67
90,"u1",37,61
90,"u1",42,122
90,"u1",47,70
90,"u1",52,6
90,"u2",7,2
90,"u2",12,1
90,"u2",17,3
90,"u2",22,13
90,"u2",27,4
90,"u2",32,13
90,"u2",37,4
90,"u2",42,39
90,"u2",47,23
90,"u2",52,15
90,"u3",7,1
90,"u3",12,20
90,"u3",17,7
90,"u3",22,37
90,"u3",27,171
90,"u3",32,50
90,"u3",37,24
90,"u3",42,13
90,"u3",47,55
90,"u3",52,48
90,"u4",7,0
90,"u4",12,8
90,"u4",17,70
90,"u4",22,72
90,"u4",27,161
90,"u4",32,38
90,"u4",37,239
90,"u4",42,23
90,"u4",47,7
90,"u4",52,7
90,"u5",7,2
90,"u5",12,2
90,"u5",17,5
90,"u5",22,11
90,"u5",27,30
90,"u5",32,11
90,"u5",37,12
90,"u5",42,84
90,"u5",47,71
90,"u5",52,443
90,"u6",7,4
90,"u6",12,0
90,"u6",17,0
90,"u6",22,11
90,"u6",27,10
90,"u6",32,15
90,"u6",37,14
90,"u6",42,6
90,"u6",47,39
90,"u6",52,38
90,"u7",7,3
90,"u7",12,4
90,"u7",17,28
90,"u7",22,20
90,"u7",27,25
90,"u7",32,9
90,"u7",37,10
90,"u7",42,20
90,"u7",47,21
90,"u7",52,2
90,"u8",7,0
90,"u8",12,3
90,"u8",17,11
90,"u8",22,55
90,"u8",27,94
90,"u8",32,56
90,"u8",37,22
90,"u8",42,9
90,"u8",47,9
90,"u8",52,4
90,"u9",7,1
90,"u9",12,2
90,"u9",17,16
90,"u9",22,7
90,"u9",27,26
90,"u9",32,106
90,"u9",37,30
90,"u9",42,12
90,"u9",47,19
90,"u9",52,29
90,"u10",7,0
90,"u10",12,12
90,"u10",17,18
90,"u10",22,38
90,"u10",27,14
90,"u10",32,10
90,"u10",37,9
90,"u10",42,16
90,"u10",47,14
90,"u10",52,15
91,"u1",7,6
91,"u1",12,27
91,"u1",17,38
91,"u1",22,103
91,"u1",27,26
91,"u1",32,18
91,"u1",37,11
91,"u1",42,7
91,"u1",47,20
91,"u1",52,15
91,"u2",7,5
91,"u2",12,3
91,"u2",17,6
91,"u2",22,47
91,"u2",27,33
91,"u2",32,30
91,"u2",37,47
91,"u2",42,98
91,"u2",47,29
91,"u2",52,65
91,"u3",7,2
91,"u3",12,5
91,"u3",17,27
91,"u3",22,8
91,"u3",27,22
91,"u3",32,101
91,"u3",37,34
91,"u3",42,16
91,"u3",47,37
91,"u3",52,94
91,"u4",7,5
91,"u4",12,6
91,"u4",17,10
91,"u4",22,14
91,"u4",27,16
91,"u4",32,15
91,"u4",37,34
91,"u4",42,26
91,"u4",47,38
91,"u4",52,16
91,"u5",7,1
91,"u5",12,2
91,"u5",17,3
91,"u5",22,9
91,"u5",27,9
91,"u5",32,24
91,"u5",37,12
91,"u5",42,39
91,"u5",47,46
91,"u5",52,20
91,"u6",7,1
91,"u6",12,5
91,"u6",17,3
91,"u6",22,41
91,"u6",27,55
91,"u6",32,50
91,"u6",37,21
91,"u6",42,90
91,"u6",47,18
91,"u6",52,12
91,"u7",7,10
91,"u7",12,10
91,"u7",17,18
91,"u7",22,47
91,"u7",27,66
91,"u7",32,16
91,"u7",37,2
91,"u7",42,5
91,"u7",47,2
91,"u7",52,3
91,"u8",7,5
91,"u8",12,3
91,"u8",17,36
91,"u8",22,105
91,"u8",27,191
91,"u8",32,130
91,"u8",37,90
91,"u8",42,59
91,"u8",47,68
91,"u8",52,83
91,"u9",7,3
91,"u9",12,8
91,"u9",17,12
91,"u9",22,47
91,"u9",27,76
91,"u9",32,136
91,"u9",37,12
91,"u9",42,9
91,"u9",47,6
91,"u9",52,3
91,"u10",7,14
91,"u10",12,13
91,"u10",17,21
91,"u10",22,31
91,"u10",27,6
91,"u10",32,31
91,"u10",37,8
91,"u10",42,42
91,"u10",47,153
91,"u10",52,13
92,"u1",7,4
92,"u1",12,2
92,"u1",17,14
92,"u1",22,28
92,"u1",27,73
92,"u1",32,55
92,"u1",37,9
92,"u1",42,4
92,"u1",47,37
92,"u1",52,21
92,"u2",7,3
92,"u2",12,5
92,"u2",17,3
92,"u2",22,5
92,"u2",27,26
92,"u2",32,19
92,"u2",37,101
92,"u2",42,80
92,"u2",47,22
92,"u2",52,9
92,"u3",7,10
92,"u3",12,5
92,"u3",17,17
92,"u3",22,42
92,"u3",27,470
92,"u3",32,191
92,"u3",37,437
92,"u3",42,253
92,"u3",47,46
92,"u3",52,31
92,"u4",7,8
92,"u4",12,5
92,"u4",17,12
92,"u4",22,41
92,"u4",27,47
92,"u4",32,146
92,"u4",37,74
92,"u4",42,38
92,"u4",47,81
92,"u4",52,12
92,"u5",7,5
92,"u5",12,6
92,"u5",17,14
92,"u5",22,39
92,"u5",27,25
92,"u5",32,153
92,"u5",37,224
92,"u5",42,38
92,"u5",47,61
92,"u5",52,24
92,"u6",7,0
92,"u6",12,3
92,"u6",17,13
92,"u6",22,1
92,"u6",27,21
92,"u6",32,7
92,"u6",37,24
92,"u6",42,15
92,"u6",47,4
92,"u6",52,2
92,"u7",7,0
92,"u7",12,2
92,"u7",17,7
92,"u7",22,70
92,"u7",27,48
92,"u7",32,343
92,"u7",37,122
92,"u7",42,44
92,"u7",47,32
92,"u7",52,11
92,"u8",7,2
92,"u8",12,11
92,"u8",17,7
92,"u8",22,16
92,"u8",27,66
92,"u8",32,183
92,"u8",37,45
92,"u8",42,33
92,"u8",47,171
92,"u8",52,121
92,"u9",7,5
92,"u9",12,2
92,"u9",17,26
92,"u9",22,39
92,"u9",27,10
92,"u9",32,47
92,"u9",37,50
92,"u9",42,61
92,"u9",47,18
92,"u9",52,20
92,"u10",7,7
92,"u10",12,19
92,"u10",17,14
92,"u10",22,228
92,"u10",27,25
92,"u10",32,74
92,"u10",37,60
92,"u10",42,49
92,"u10",47,67
92,"u10",52,71
93,"u1",7,3
93,"u1",12,12
93,"u1",17,7
93,"u1",22,80
93,"u1",27,23
93,"u1",32,35
93,"u1",37,5
93,"u1",42,54
93,"u1",47,22
93,"u1",52,26
93,"u2",7,1
93,"u2",12,8
93,"u2",17,3
93,"u2",22,9
93,"u2",27,59
93,"u2",32,448
93,"u2",37,89
93,"u2",42,31
93,"u2",47,75
93,"u2",52,39
93,"u3",7,1
93,"u3",12,2
93,"u3",17,8
93,"u3",22,47
93,"u3",27,28
93,"u3",32,11
93,"u3",37,71
93,"u3",42,34
93,"u3",47,26
93,"u3",52,145
93,"u4",7,2
93,"u4",12,2
93,"u4",17,6
93,"u4",22,7
93,"u4",27,24
93,"u4",32,107
93,"u4",37,120
93,"u4",42,236
93,"u4",47,29
93,"u4",52,3
93,"u5",7,5
93,"u5",12,2
93,"u5",17,26
93,"u5",22,14
93,"u5",27,45
93,"u5",32,5
93,"u5",37,77
93,"u5",42,9
93,"u5",47,36
93,"u5",52,52
93,"u6",7,4
93,"u6",12,3
93,"u6",17,27
93,"u6",22,76
93,"u6",27,36
93,"u6",32,13
93,"u6",37,7
93,"u6",42,21
93,"u6",47,22
93,"u6",52,2
93,"u7",7,4
93,"u7",12,1
93,"u7",17,12
93,"u7",22,15
93,"u7",27,11
93,"u7",32,14
93,"u7",37,16
93,"u7",42,50
93,"u7",47,29
93,"u7",52,5
93,"u8",7,3
93,"u8",12,3
93,"u8",17,15
93,"u8",22,119
93,"u8",27,58
93,"u8",32,158
93,"u8",37,87
93,"u8",42,70
93,"u8",47,125
93,"u8",52,52
93,"u9",7,1
93,"u9",12,13
93,"u9",17,13
93,"u9",22,71
93,"u9",27,25
93,"u9",32,11
93,"u9",37,37
93,"u9",42,85
93,"u9",47,62
93,"u9",52,110
93,"u10",7,2
93,"u10",12,2
93,"u10",17,1
93,"u10",22,54
93,"u10",27,31
93,"u10",32,25
93,"u10",37,91
93,"u10",42,12
93,"u10",47,22
93,"u10",52,10
94,"u1",7,1
94,"u1",12,6
94,"u1",17,16
94,"u1",22,33
94,"u1",27,74
94,"u1",32,22
94,"u1",37,57
94,"u1",42,13
94,"u1",47,105
94,"u1",52,59
94,"u2",7,0
94,"u2",12,35
94,"u2",17,9
94,"u2",22,46
94,"u2",27,26
94,"u2",32,62
94,"u2",37,62
94,"u2",42,51
94,"u2",47,70
94,"u2",52,24
94,"u3",7,1
94,"u3",12,18
94,"u3",17,13
94,"u3",22,22
94,"u3",27,49
94,"u3",32,97
94,"u3",37,85
94,"u3",42,91
94,"u3",47,28
94,"u3",52,7
94,"u4",7,3
94,"u4",12,7
94,"u4",17,3
94,"u4",22,12
94,"u4",27,9
94,"u4",32,10
94,"u4",37,8
94,"u4",42,336
94,"u4",47,130
94,"u4",52,66
94,"u5",7,2
94,"u5",12,4
94,"u5",17,0
94,"u5",22,20
94,"u5",27,54
94,"u5",32,66
94,"u5",37,130
94,"u5",42,51
94,"u5",47,45
94,"u5",52,26
94,"u6",7,2
94,"u6",12,0
94,"u6",17,9
94,"u6",22,12
94,"u6",27,321
94,"u6",32,2
94,"u6",37,31
94,"u6",42,3
94,"u6",47,29
94,"u6",52,15
94,"u7",7,1
94,"u7",12,0
94,"u7",17,10
94,"u7",22,1
94,"u7",27,9
94,"u7",32,55
94,"u7",37,38
94,"u7",42,87
94,"u7",47,86
94,"u7",52,23
94,"u8",7,6
94,"u8",12,7
94,"u8",17,56
94,"u8",22,164
94,"u8",27,19
94,"u8",32,15
94,"u8",37,27
94,"u8",42,27
94,"u8",47,10
94,"u8",52,15
94,"u9",7,5
94,"u9",12,2
94,"u9",17,50
94,"u9",22,59
94,"u9",27,29
94,"u9",32,126
94,"u9",37,58
94,"u9",42,208
94,"u9",47,127
94,"u9",52,34
94,"u10",7,0
94,"u10",12,1
94,"u10",17,17
94,"u10",22,7
94,"u10",27,11
94,"u10",32,21
94,"u10",37,7
94,"u10",42,50
94,"u10",47,11
94,"u10",52,0
95,"u1",7,0
95,"u1",12,6
95,"u1",17,0
95,"u1",22,9
95,"u1",27,7
95,"u1",32,29
95,"u1",37,67
95,"u1",42,1
95,"u1",47,32
95,"u1",52,10
95,"u2",7,1
95,"u2",12,6
95,"u2",17,23
95,"u2",22,5
95,"u2",27,152
95,"u2",32,87
95,"u2",37,29
95,"u2",42,52
95,"u2",47,58
95,"u2",52,83
95,"u3",7,3
95,"u3",12,18
95,"u3",17,30
95,"u3",22,81
95,"u3",27,67
95,"u3",32,62
95,"u3",37,16
95,"u3",42,25
95,"u3",47,84
95,"u3",52,163
95,"u4",7,3
95,"u4",12,0
95,"u4",17,27
95,"u4",22,49
95,"u4",27,83
95,"u4",32,64
95,"u4",37,95
95,"u4",42,94
95,"u4",47,49
95,"u4",52,39
95,"u5",7,6
95,"u5",12,5
95,"u5",17,18
95,"u5",22,197
95,"u5",27,13
95,"u5",32,22
95,"u5",37,12
95,"u5",42,21
95,"u5",47,7
95,"u5",52,10
95,"u6",7,0
95,"u6",12,3
95,"u6",17,3
95,"u6",22,14
95,"u6",27,33
95,"u6",32,29
95,"u6",37,48
95,"u6",42,99
95,"u6",47,55
95,"u6",52,10
95,"u7",7,1
95,"u7",12,1
95,"u7",17,19
95,"u7",22,12
95,"u7",27,34
95,"u7",32,67
95,"u7",37,21
95,"u7",42,17
95,"u7",47,16
95,"u7",52,25
95,"u8",7,2
95,"u8",12,15
95,"u8",17,56
95,"u8",22,79
95,"u8",27,33
95,"u8",32,9
95,"u8",37,52
95,"u8",42,18
95,"u8",47,5
95,"u8",52,11
95,"u9",7,0
95,"u9",12,6
95,"u9",17,4
95,"u9",22,144
95,"u9",27,234
95,"u9",32,14
95,"u9",37,328
95,"u9",42,35
95,"u9",47,15
95,"u9",52,8
95,"u10",7,1
95,"u10",12,2
95,"u10",17,2
95,"u10",22,12
95,"u10",27,6
95,"u10",32,114
95,"u10",37,547
95,"u10",42,359
95,"u10",47,41
95,"u10",52,31
96,"u1",7,0
96,"u1",12,1
96,"u1",17,30
96,"u1",22,4
96,"u1",27,13
96,"u1",32,43
96,"u1",37,98
96,"u1",42,56
96,"u1",47,26
96,"u1",52,135
96,"u2",7,7
96,"u2",12,6
96,"u2",17,39
96,"u2",22,24
96,"u2",27,18
96,"u2",32,8
96,"u2",37,36
96,"u2",42,23
96,"u2",47,22
96,"u2",52,71
96,"u3",7,1
96,"u3",12,4
96,"u3",17,20
96,"u3",22,5
96,"u3",27,18
96,"u3",32,32
96,"u3",37,92
96,"u3",42,30
96,"u3",47,25
96,"u3",52,39
96,"u4",7,2
96,"u4",12,0
96,"u4",17,24
96,"u4",22,74
96,"u4",27,223
96,"u4",32,201
96,"u4",37,186
96,"u4",42,219
96,"u4",47,37
96,"u4",52,40
96,"u5",7,2
96,"u5",12,8
96,"u5",17,29
96,"u5",22,68
96,"u5",27,96
96,"u5",32,51
96,"u5",37,12
96,"u5",42,10
96,"u5",47,28
96,"u5",52,53
96,"u6",7,5
96,"u6",12,17
96,"u6",17,5
96,"u6",22,30
96,"u6",27,26
96,"u6",32,27
96,"u6",37,205
96,"u6",42,100
96,"u6",47,99
96,"u6",52,33
96,"u7",7,2
96,"u7",12,8
96,"u7",17,42
96,"u7",22,37
96,"u7",27,52
96,"u7",32,42
96,"u7",37,52
96,"u7",42,6
96,"u7",47,22
96,"u7",52,19
96,"u8",7,2
96,"u8",12,5
96,"u8",17,30
96,"u8",22,22
96,"u8",27,13
96,"u8",32,40
96,"u8",37,5
96,"u8",42,23
96,"u8",47,15
96,"u8",52,64
96,"u9",7,9
96,"u9",12,4
96,"u9",17,13
96,"u9",22,32
96,"u9",27,14
96,"u9",32,19
96,"u9",37,19
96,"u9",42,13
96,"u9",47,7
96,"u9",52,3
96,"u10",7,0
96,"u10",12,6
96,"u10",17,23
96,"u10",22,81
96,"u10",27,46
96,"u10",32,26
96,"u10",37,121
96,"u10",42,65
96,"u10",47,13
96,"u10",52,54
97,"u1",7,2
97,"u1",12,7
97,"u1",17,6
97,"u1",22,22
97,"u1",27,31
97,"u1",32,38
97,"u1",37,57
97,"u1",42,19
97,"u1",47,22
97,"u1",52,45
97,"u2",7,0
97,"u2",12,3
97,"u2",17,1
97,"u2",22,2
97,"u2",27,1
97,"u2",32,15
97,"u2",37,47
97,"u2",42,178
97,"u2",47,85
97,"u2",52,112
97,"u3",7,5
97,"u3",12,10
97,"u3",17,4
97,"u3",22,3
97,"u3",27,1
97,"u3",32,16
97,"u3",37,14
97,"u3",42,17
97,"u3",47,36
97,"u3",52,20
97,"u4",7,4
97,"u4",12,2
97,"u4",17,2
97,"u4",22,17
97,"u4",27,2
97,"u4",32,78
97,"u4",37,48
97,"u4",42,19
97,"u4",47,9
97,"u4",52,103
97,"u5",7,0
97,"u5",12,0
97,"u5",17,6
97,"u5",22,3
97,"u5",27,23
97,"u5",32,6
97,"u5",37,29
97,"u5",42,45
97,"u5",47,13
97,"u5",52,40
97,"u6",7,1
97,"u6",12,3
97,"u6",17,5
97,"u6",22,6
97,"u6",27,10
97,"u6",32,39
97,"u6",37,165
97,"u6",42,26
97,"u6",47,34
97,"u6",52,58
97,"u7",7,4
97,"u7",12,3
97,"u7",17,1
97,"u7",22,4
97,"u7",27,0
97,"u7",32,7
97,"u7",37,11
97,"u7",42,2
97,"u7",47,26
97,"u7",52,50
97,"u8",7,1
97,"u8",12,0
97,"u8",17,14
97,"u8",22,8
97,"u8",27,32
97,"u8",32,156
97,"u8",37,195
97,"u8",42,243
97,"u8",47,249
97,"u8",52,406
97,"u9",7,5
97,"u9",12,5
97,"u9",17,6
97,"u9",22,14
97,"u9",27,13
97,"u9",32,226
97,"u9",37,51
97,"u9",42,6
97,"u9",47,10
97,"u9",52,36
97,"u10",7,0
97,"u10",12,5
97,"u10",17,2
97,"u10",22,3
97,"u10",27,29
97,"u10",32,29
97,"u10",37,50
97,"u10",42,24
97,"u10",47,203
97,"u10",52,62
98,"u1",7,0
98,"u1",12,4
98,"u1",17,16
98,"u1",22,12
98,"u1",27,76
98,"u1",32,80
98,"u1",37,263
98,"u1",42,126
98,"u1",47,40
98,"u1",52,50
98,"u2",7,2
98,"u2",12,5
98,"u2",17,8
98,"u2",22,2
98,"u2",27,16
98,"u2",32,34
98,"u2",37,156
98,"u2",42,20
98,"u2",47,24
98,"u2",52,22
98,"u3",7,0
98,"u3",12,1
98,"u3",17,0
98,"u3",22,3
98,"u3",27,5
98,"u3",32,36
98,"u3",37,35
98,"u3",42,4
98,"u3",47,44
98,"u3",52,19
98,"u4",7,4
98,"u4",12,10
98,"u4",17,10
98,"u4",22,19
98,"u4",27,66
98,"u4",32,42
98,"u4",37,39
98,"u4",42,30
98,"u4",47,59
98,"u4",52,57
98,"u5",7,1
98,"u5",12,3
98,"u5",17,1
98,"u5",22,35
98,"u5",27,2
98,"u5",32,276
98,"u5",37,93
98,"u5",42,80
98,"u5",47,67
98,"u5",52,7
98,"u6",7,10
98,"u6",12,15
98,"u6",17,36
98,"u6",22,90
98,"u6",27,75
98,"u6",32,13
98,"u6",37,123
98,"u6",42,41
98,"u6",47,1
98,"u6",52,0
98,"u7",7,6
98,"u7",12,7
98,"u7",17,16
98,"u7",22,75
98,"u7",27,123
98,"u7",32,114
98,"u7",37,31
98,"u7",42,83
98,"u7",47,85
98,"u7",52,112
98,"u8",7,2
98,"u8",12,0
98,"u8",17,13
98,"u8",22,39
98,"u8",27,45
98,"u8",32,220
98,"u8",37,72
98,"u8",42,16
98,"u8",47,43
98,"u8",52,8
